tick,t_int,lat,lon,alt,heading,callsign,is_attack,n_sv,cn0_mean,cn0_std,cn0_min,cn0_max,doppler_std,pseudorange_std,error_flag_any,sqm_peak_mean,sqm_peak_std,sqm_asym_mean,sqm_asym_max,sqm_sec_peak_mean,sqm_sec_peak_max,sqm_left_5_mean,sqm_right_5_mean,power_2MHz,power_4MHz,power_8MHz,clock_error_m,clock_drift_mps,position_drift_m,speed_ecef,clock_error_d_dt,Carrier_Doppler_hz_ch0,Carrier_Doppler_hz_ch1,Carrier_Doppler_hz_ch2,Carrier_Doppler_hz_ch3,Carrier_Doppler_hz_ch4,Carrier_Doppler_hz_ch5,Carrier_Doppler_hz_ch6,Carrier_Doppler_hz_ch7,Pseudorange_m_ch0,Pseudorange_m_ch1,Pseudorange_m_ch2,Pseudorange_m_ch3,Pseudorange_m_ch4,Pseudorange_m_ch5,Pseudorange_m_ch6,Pseudorange_m_ch7,Carrier_phase_cycles_ch0,Carrier_phase_cycles_ch1,Carrier_phase_cycles_ch2,Carrier_phase_cycles_ch3,Carrier_phase_cycles_ch4,Carrier_phase_cycles_ch5,Carrier_phase_cycles_ch6,Carrier_phase_cycles_ch7,EC_ch0,EC_ch1,EC_ch2,EC_ch3,EC_ch4,EC_ch5,EC_ch6,EC_ch7,LC_ch0,LC_ch1,LC_ch2,LC_ch3,LC_ch4,LC_ch5,LC_ch6,LC_ch7,PC_ch0,PC_ch1,PC_ch2,PC_ch3,PC_ch4,PC_ch5,PC_ch6,PC_ch7,PIP_ch0,PIP_ch1,PIP_ch2,PIP_ch3,PIP_ch4,PIP_ch5,PIP_ch6,PIP_ch7,PQP_ch0,PQP_ch1,PQP_ch2,PQP_ch3,PQP_ch4,PQP_ch5,PQP_ch6,PQP_ch7,TCD_ch0,TCD_ch1,TCD_ch2,TCD_ch3,TCD_ch4,TCD_ch5,TCD_ch6,TCD_ch7,CN0_ch0,CN0_ch1,CN0_ch2,CN0_ch3,CN0_ch4,CN0_ch5,CN0_ch6,CN0_ch7
72,72,52.96568,20.06212,9658.7,327.0,LOT283,0,10.0,44.025,2.3907,39.1654,49.9811,88.521,1.6782,0.0,1.039,0.0658,0.0328,0.1086,0.4993,0.6557,0.4238,0.4303,-44.5664,-45.6375,-45.6957,0.5655,0.4267,2.1895,216.8223,-0.2753,-712.9093,641.9657,-2703.2365,1267.0238,2655.8875,466.0028,1874.7718,-828.2777,23571520.5288,21129813.2563,25257987.2572,21603833.1547,23037545.6368,24066997.7197,20654470.6398,23986607.5899,-1844730.1664,-957067.4436,-1217237.7989,1043144.9101,185544.3432,-870018.0346,960983.301,-992907.7338,892.4323,793.9458,849.8006,717.1061,825.6495,876.1683,669.5363,880.8001,1001.872,889.278,688.6242,836.5383,834.6529,949.6128,901.258,823.8221,1595.1973,1297.3501,1542.5841,1569.6138,1305.7858,1346.5789,1518.1194,1488.2077,1904.4929,1592.3133,1669.4556,2036.2471,1613.7986,1867.0377,1354.5433,1490.1904,14.6344,-347.5792,-86.0677,-208.5967,62.4988,197.9604,-89.789,163.4774,0.048,-0.0749,-0.1071,0.0012,0.0335,0.0123,0.0624,-0.0532,43.9127,43.1559,44.8668,45.5307,46.9011,44.147,41.1689,45.8746
73,73,52.9768,20.04955,9670.1,327.0,LOT283,0,10.0,43.5954,3.5474,39.31,48.5346,96.497,2.3636,0.0,1.0067,0.0559,-0.0214,0.0851,0.4857,0.4905,0.4469,0.4309,-46.9058,-45.6054,-47.9843,-3.957,0.5369,1.2126,220.6901,0.1914,-675.3045,-275.2093,1351.2852,4103.6848,211.5653,1975.4737,544.373,-2369.3319,21058317.1284,21683597.7158,23643778.7176,21884492.1804,21668257.522,21184354.2475,21658292.0546,22038205.6272,-715761.4746,-1669640.0126,-816903.6824,721668.2862,234718.4636,576774.3929,895599.8841,394339.5211,697.7954,642.2662,837.3452,900.441,700.1457,729.7327,892.1254,885.5388,858.3677,692.7003,824.6361,850.4006,828.8368,736.0543,891.7058,843.3412,1633.4971,1400.5114,1419.0117,1677.0254,1445.7915,1607.0808,1368.5083,1449.1047,1388.5019,1571.03,1531.7286,1589.4148,1413.5805,1372.2829,1293.5522,1481.5402,-186.4592,-230.3922,-430.3603,401.8717,159.8347,154.5575,-212.9977,-169.8238,-0.022,-0.0885,0.0063,0.0267,-0.0259,0.0717,-0.0819,-0.0232,46.5185,44.4235,45.1879,42.8883,44.3132,47.3838,46.4729,46.7158
74,74,52.98792,20.03698,9679.7,327.0,LOT283,0,12.0,44.8029,2.0712,39.4172,50.4191,67.2308,2.5944,0.0,1.0375,0.0489,0.0112,0.1226,0.4297,0.4995,0.3965,0.4474,-43.3828,-43.7144,-47.9105,4.9637,0.328,2.0063,222.3054,0.2196,-456.5709,2314.3919,-1474.4226,-155.1344,594.046,243.8339,-823.5196,-553.9303,20794821.2757,22781595.3993,23294262.6959,21378012.5498,26716971.2688,23326388.1238,24278562.1634,19819113.9236,-462379.8953,-924905.1041,-638458.6862,-79581.158,-121139.5276,-815300.7211,-359916.0826,-527688.5969,800.5872,786.1038,890.8579,924.8012,756.6727,1092.7902,799.2034,798.2717,689.4738,792.5367,842.3519,875.9016,861.71,832.308,746.0703,818.1753,1649.3347,1261.1756,1611.0623,1566.3224,1665.922,1422.5948,1119.7747,1407.4243,1608.9162,1312.6847,1306.4863,1493.3405,1459.9755,1372.6943,1074.1932,1459.4645,-104.3864,-111.7588,277.5591,-293.5098,-199.0637,34.6391,92.2496,232.2427,0.0087,0.0167,-0.052,-0.033,-0.0042,0.0707,-0.082,0.025,42.6047,41.0232,45.8651,43.7134,43.422,46.5617,45.145,40.1676
75,75,52.99905,20.02441,9687.6,327.0,LOT283,0,10.0,46.5396,2.9168,41.5621,51.622,63.3859,1.5904,0.0,1.0201,0.0546,-0.0421,0.0837,0.4348,0.5315,0.4153,0.3685,-45.5458,-45.8506,-46.6114,-4.9016,0.0846,2.3175,222.0753,-0.1359,415.9095,-405.8046,870.5723,3289.6237,1426.352,1162.2711,1914.5231,-1153.1828,22500736.0069,21244546.7161,18382412.9322,22098589.1596,23252727.307,21061294.8737,21195797.2777,21260118.8943,14857.9763,1192170.6322,-1434921.8108,80793.0438,-328781.0815,179391.2046,-998170.3164,148131.4139,823.5167,858.2684,766.6097,862.4832,827.7142,771.1079,780.4048,1017.4325,803.5085,685.0471,825.585,893.0213,731.0214,704.2893,755.506,764.5453,1456.2907,1580.8089,1432.8961,1285.4257,1480.8182,1679.6528,1411.7945,1428.8087,1540.1711,1391.9188,1591.761,1496.5082,1526.5679,1580.6144,1504.3171,1273.632,14.6299,250.5196,254.1825,125.7799,161.557,144.8854,90.5682,60.792,0.0212,0.0327,-0.026,0.0054,0.0634,0.052,-0.0172,-0.0701,43.4052,44.9318,45.2481,44.767,47.4201,43.6321,45.23,48.3994
76,76,53.01017,20.01184,9693.6,327.0,LOT283,0,9.0,44.9421,1.7983,40.4886,49.9767,98.4613,2.4394,0.0,1.0207,0.039,-0.0103,0.131,0.4817,0.5773,0.3834,0.3958,-45.9501,-45.8027,-46.9785,-3.6738,0.0766,3.2109,221.229,-0.3148,1704.3889,-3049.9975,816.5729,1263.5229,466.2248,-1915.6826,86.435,2851.1064,21892063.9049,20822007.1589,22515431.0282,23344944.8254,25032865.7301,23395942.8312,23561651.7724,18957971.9708,342006.1715,-850079.0928,700616.7903,-139162.6738,2227339.7,-263583.5811,-974873.7886,728386.4637,851.4469,804.5058,832.8989,668.5834,737.8812,662.6674,895.7793,868.0167,587.8387,992.6364,858.8367,899.0706,752.3303,774.2818,851.6787,834.6528,1702.0807,1689.6069,1501.8916,1579.0332,1577.8705,1676.3114,1727.0068,1627.0766,1778.0895,1210.7785,1239.3006,1680.9127,1407.9988,1817.3503,1740.6785,1539.4142,245.0833,-315.4391,-387.0532,168.9365,305.0329,33.4355,-143.585,-105.7251,-0.0703,0.0607,-0.0081,0.0954,-0.0818,-0.008,0.0507,-0.0295,43.9076,45.776,43.648,42.4859,42.2947,41.1183,42.3334,45.4346
77,77,53.02129,19.99928,9697.6,327.0,LOT283,0,10.0,48.4654,2.1879,42.7326,53.2651,75.8907,2.6743,0.0,1.043,0.0453,0.0164,0.0842,0.4606,0.5078,0.3951,0.3591,-47.6258,-44.9823,-45.2235,-1.5853,-0.0656,0.3624,222.2566,-0.3573,1759.1304,1067.9055,-262.1083,143.4683,-242.264,-771.1353,-2417.6798,319.4513,20807190.9224,23104943.2759,23849937.365,22097365.0972,24828325.2618,22645317.1354,24017563.0911,21593842.5807,157530.6765,526063.429,-154333.4208,-6453.3623,1985390.9891,-893276.9735,-1417996.4151,1124204.4314,842.7522,929.3639,843.1037,826.4612,553.5393,921.8292,893.7715,641.1619,922.7187,814.0055,857.4284,745.0864,910.9404,709.3412,634.7396,807.4384,1680.6399,1495.0183,1672.3234,1670.464,1569.1158,1270.3154,1508.6385,1576.5987,1532.99,1302.9994,1867.3604,1498.6085,1714.4181,1704.5117,1382.2602,1446.8171,-163.5581,199.5595,-170.0455,-6.0901,209.3326,-18.305,-90.9396,-156.6234,-0.0525,0.0351,-0.062,0.0393,-0.0383,0.0127,-0.0501,-0.0264,45.5054,44.6326,43.0788,43.9563,45.6819,40.0807,46.7618,44.8674
78,78,53.03241,19.98671,9699.7,327.0,LOT283,0,12.0,44.1123,2.6359,39.7591,49.1529,86.9297,1.5921,0.0,1.0193,0.058,-0.0614,0.0902,0.4808,0.5375,0.4514,0.4344,-45.8131,-46.7468,-48.3917,-5.1837,-0.1455,2.0983,221.3115,-0.3913,-34.5786,-931.8222,-1964.1051,-1125.8901,-1717.5304,1406.9648,2751.9188,-1117.5385,21922784.0951,24106326.7488,20800989.6632,21286119.8407,23093745.0328,20873608.2373,23553724.9868,22798476.1063,-736296.7928,-296123.2006,-432387.1401,-1052593.4611,-948642.466,703867.8673,1162995.7072,742692.0616,734.3823,713.5538,863.4345,838.0201,697.6835,741.9122,767.3589,832.9586,765.1458,851.4482,742.7611,807.2205,930.7824,740.1291,794.0629,703.3527,1699.1044,1311.5379,1356.96,1238.2006,1638.2464,1382.3715,1371.4739,1395.5308,1276.9332,1700.7079,1431.8057,1812.4376,1473.5296,1829.7898,1493.3867,1636.8669,492.3756,-278.0102,-19.9789,143.1737,-370.8034,64.9828,-140.9963,226.8446,-0.0077,-0.0591,-0.0038,-0.0015,-0.0247,0.0105,0.0001,0.0275,45.408,44.26,43.1365,46.418,43.4998,44.6816,45.7767,39.7005
79,79,53.04353,19.97414,9699.8,327.0,LOT283,0,12.0,43.2101,2.7323,38.6923,48.7801,72.1533,0.7963,0.0,1.0048,0.0562,-0.006,0.1211,0.4241,0.6019,0.3882,0.3797,-47.1603,-49.0417,-48.1407,0.3215,-0.0335,2.6115,228.2859,0.3327,2184.481,-1459.501,-2128.4245,-385.9307,-1253.9041,1050.3874,1774.5184,1629.823,21263268.0807,22255909.731,20699788.8377,22930681.5761,21639175.6563,21468220.809,22539959.0815,22430413.5392,775887.9609,72807.8695,-754208.784,-763270.3889,-1126939.2997,-1713043.6738,746528.522,-271216.5168,691.1193,819.5507,847.9251,710.5034,753.1567,796.9529,820.3279,828.3246,772.7832,656.1282,947.823,761.8125,631.4849,776.3453,674.2087,1060.1499,1481.2604,1295.9635,1354.6402,1428.7177,1757.7036,1555.8666,1611.7294,1666.1899,1477.4839,1456.5287,1323.7,1802.8825,1685.3167,1654.1503,1698.022,1502.6096,-289.3888,214.1528,8.4569,36.9266,-304.5431,24.3395,-330.9449,-289.4755,0.0174,0.018,-0.0331,-0.0118,-0.053,0.0075,-0.0456,0.0242,47.1765,43.4767,48.5856,43.7076,44.1487,43.7935,43.4353,47.4114
80,80,53.05465,19.96157,9697.9,327.0,LOT283,0,12.0,44.4463,2.2042,39.7784,49.2234,80.092,1.7579,0.0,0.9828,0.044,-0.0031,0.1445,0.4672,0.5535,0.4211,0.434,-46.1579,-47.9471,-46.1416,3.1379,-0.3494,0.9009,215.2778,-0.2916,-459.0871,1612.9533,-666.1329,-700.4146,678.3952,-3108.9842,-1131.7748,-2300.0324,20047125.7864,21071548.0313,22333035.9534,19782703.2132,21783548.8525,23322622.6598,17201226.2976,23494928.1896,187791.374,-1076792.2037,1213813.4092,1229371.1401,185806.238,-545271.8113,163838.2827,2174877.3463,758.5778,679.9842,677.8238,776.2846,781.6904,749.7042,905.2037,948.3322,784.5294,863.3893,934.4762,803.458,847.44,820.6109,699.1529,554.6576,1431.2851,1649.295,1238.0821,1426.4452,1590.0487,1416.9401,1762.7383,1563.4601,1646.559,1225.9467,1531.9655,1602.586,1317.2784,1619.7627,1506.6908,1268.9741,73.4607,-204.7616,-172.7739,-275.0794,-111.7309,276.2347,63.6776,17.6382,-0.014,0.0155,0.0257,0.0855,-0.0265,0.012,0.0199,-0.03,46.3697,40.7301,45.5536,47.5269,44.2114,39.848,47.9068,46.1749
81,81,53.06577,19.94901,9694.0,327.0,LOT283,0,12.0,46.3289,2.402,40.3973,50.9936,86.852,1.9654,0.0,1.0057,0.0411,0.0249,0.0605,0.3957,0.5116,0.3373,0.3425,-44.0752,-45.2342,-50.6958,0.5743,0.555,1.6389,217.3941,-0.1091,-852.883,-9.4302,1114.4627,63.9901,163.3292,-1591.9635,-3209.9705,2400.8843,20701066.5383,18298860.8976,23247226.2087,20845028.1558,22253422.5319,21027554.0404,21825975.5822,22150752.5567,233592.0836,-821841.7286,-1658321.0052,630904.2443,108052.6582,356173.0728,-1581211.65,-565412.331,800.4331,849.2831,707.2831,799.2321,844.7231,965.2672,773.5675,847.2114,879.0364,958.0851,737.0893,875.1727,737.8211,700.027,674.6675,939.8791,1477.3288,1518.7857,1202.7072,1421.941,1712.5752,1413.2937,1352.4842,1270.5433,1468.9487,989.7451,1304.1665,1090.3392,1642.5921,1178.1591,1952.3702,1436.6776,-96.1717,134.5309,158.8045,63.8479,69.2727,8.0217,-50.2044,-123.3798,0.0205,-0.0424,0.0239,-0.004,-0.0114,-0.021,0.1118,-0.0175,41.341,46.2705,49.103,45.1666,48.6159,45.8704,46.3222,46.5083
82,82,53.07689,19.93644,9688.1,327.0,LOT283,0,10.0,45.2068,2.6787,39.7325,49.7729,70.5649,2.2124,0.0,0.9669,0.0577,-0.0153,0.0656,0.4077,0.6332,0.3703,0.3905,-47.9391,-45.4187,-47.8753,1.4033,0.0863,2.2329,217.3668,-0.0368,319.6502,426.4623,-1434.2497,251.949,156.4404,-169.4559,1750.085,-164.8309,24141454.0731,22120707.5427,20801646.121,22096094.0303,21551386.6433,23101286.1318,21422303.2895,19011626.6383,-895628.187,1400094.2937,175463.5369,-927805.9533,627032.1561,1986493.5654,-68179.7363,803473.4803,713.5758,873.6395,766.8714,891.2901,736.4776,897.4794,905.1254,679.5406,852.4341,862.2887,847.1922,761.0839,797.1444,770.856,810.9802,822.8216,1507.152,1475.1297,1387.3031,1424.5011,1623.7422,1450.3352,1565.4696,1597.9193,1641.8034,1778.9359,1527.5123,1604.8234,1208.7022,1624.8487,1469.5043,1684.1787,-53.2831,-177.1116,-255.8683,64.2029,163.5785,-235.3021,81.1343,-19.6466,0.0155,-0.0039,0.0571,-0.0889,-0.0512,-0.0594,-0.0302,-0.0437,44.3151,44.2661,45.3905,45.5189,44.0385,44.632,45.4326,47.93
83,83,53.08801,19.92387,9680.4,327.0,LOT283,0,10.0,46.2031,2.5259,41.2621,51.7768,70.2848,2.3079,0.0,0.9731,0.034,-0.0135,0.112,0.4151,0.4389,0.4254,0.3558,-46.053,-44.6146,-47.9102,1.3375,-0.143,2.0907,218.676,0.1936,-1399.8908,394.82,-1054.142,275.7011,1407.5624,1400.6796,915.9421,-2466.4573,24000373.1027,21768351.7016,22363973.1031,23241665.6131,23499546.2217,24090274.0171,23175608.324,21893853.397,-1379637.3514,317163.7407,-146058.7252,591314.1429,-105891.4029,-1316948.8344,-1190440.6925,-766734.7036,687.6345,850.5644,888.4268,866.3724,821.1113,978.2784,709.0185,816.9191,566.9662,774.0278,743.578,857.5101,717.9659,794.5314,876.362,847.4213,1307.3712,1618.655,1563.8383,1364.9338,1454.7528,1471.2201,1677.9256,1578.8056,1602.9262,1334.1486,1345.541,1630.3757,1601.9371,1458.5422,1643.0388,1395.6634,-28.3414,174.5644,-389.2364,-161.7441,29.6321,-122.8011,271.3569,183.7882,-0.0445,0.0307,-0.0859,0.0461,0.0619,0.0384,-0.0188,-0.0376,44.667,46.145,42.2172,49.2567,48.2551,44.4989,45.6927,46.6119
84,84,53.09913,19.9113,9670.9,327.0,LOT283,0,10.0,44.7757,2.1307,40.2366,49.8935,105.3194,1.3013,0.0,1.004,0.0596,-0.035,0.1421,0.4292,0.6317,0.3591,0.4374,-44.7261,-45.2652,-49.0936,4.2448,0.5731,3.123,212.7117,-0.208,-1798.3016,-2258.2449,45.781,-1487.6853,520.479,1531.9421,896.5296,1034.2679,20721930.0858,20208336.4587,19146996.2926,23002007.7257,21470906.4642,21409195.6185,25055616.9877,23627536.1549,-895561.4773,449338.8203,2748919.3225,307365.4308,3051708.9119,557881.3026,482228.7997,-395350.7255,742.6748,762.4887,631.4035,824.9293,982.2491,758.0693,945.5529,890.5358,739.0472,950.8244,747.0756,641.0563,931.0284,927.3163,816.5413,821.6392,1229.5452,1588.3709,1709.7253,1725.1506,1497.6516,1569.5288,1690.2706,1581.2863,1575.8322,1343.8277,1071.6084,1065.8057,1326.7079,1093.072,1593.2831,1277.4878,35.5576,32.0759,179.2631,-333.323,140.3252,-131.8644,-76.5454,122.7697,0.0079,0.026,0.0101,0.0367,0.0011,0.0686,0.0254,-0.0611,46.2913,46.6997,46.1167,43.857,47.8335,44.1086,45.2277,48.3966
85,85,53.11025,19.89873,9659.7,327.0,LOT283,0,9.0,46.0739,3.0959,40.3344,51.3844,93.7451,1.3661,0.0,0.9904,0.044,-0.0092,0.1505,0.3829,0.5284,0.3624,0.3795,-45.4297,-47.4488,-50.8907,-0.9353,0.3473,2.2984,225.4133,0.2375,962.5509,1424.8155,-51.219,-2698.9781,-487.9576,-129.52,1320.7673,496.4587,23704400.1338,22795232.0848,23678101.8959,21943977.2374,22884859.5753,22246746.526,22559603.1732,24324097.411,-676618.735,864754.2808,-417417.5625,-465691.5702,696793.8151,-579995.1517,-761897.7652,1431049.4983,743.0887,648.7514,569.5633,746.5932,844.1167,750.792,650.6604,825.1966,846.9096,935.7965,928.6016,818.1836,815.9679,782.9131,848.1787,804.4176,1585.9935,1170.6586,1491.6203,1331.2195,1806.3599,1576.6395,1434.9967,1361.7925,1373.4572,1547.6913,1725.8302,1464.6136,1582.7076,1996.6977,1433.4811,1661.4691,68.9831,134.1396,119.3384,-53.2432,-52.9653,-131.1047,232.7285,172.9687,0.0542,-0.0583,-0.0862,-0.0403,0.0479,-0.0071,-0.0236,0.0078,45.9393,45.0115,44.0306,43.3281,45.5315,45.3014,48.4365,42.8068
86,86,53.12137,19.88617,9646.9,327.0,LOT283,0,9.0,44.5288,2.7211,39.4884,50.2073,96.9774,2.0047,0.0,1.009,0.0376,-0.0066,0.1202,0.5005,0.5966,0.3917,0.3562,-43.1181,-44.8303,-51.4202,1.836,0.2111,1.5721,219.0179,0.1173,-676.8703,1484.9597,-2857.5484,200.5192,197.8217,-457.1775,-3256.1782,735.4131,22847937.8699,20709422.4542,24561706.1221,21734160.2998,21996420.8749,21374741.4748,24503060.9125,22822286.1173,900493.0171,-525871.5999,-2057493.2652,1354724.4496,-158876.3738,-140662.4979,-20417.4406,-1080289.699,749.6264,856.7823,661.0744,901.9379,912.4604,988.136,911.3431,669.9745,876.9077,786.9332,586.5392,804.203,789.3436,780.0657,828.9136,812.199,1319.0716,1511.512,1353.4302,1406.7872,1338.8929,1630.6395,1471.7312,1767.6505,1409.8563,1502.9468,1610.3472,1505.9127,1551.0245,1466.9024,977.3651,1416.1033,-235.2158,352.7651,427.0351,328.7636,193.9936,268.2004,-205.8768,2.3551,0.0706,0.0121,-0.0352,0.0041,0.0153,0.0124,0.039,0.0647,42.0918,46.9904,44.7454,41.2442,47.241,48.6407,46.5172,44.59
87,87,53.13249,19.8736,9632.6,327.0,LOT283,0,11.0,47.1752,2.2253,41.6583,52.88,93.9993,1.3241,0.0,1.0428,0.0383,-0.0559,0.1439,0.4425,0.5126,0.3604,0.3418,-43.5116,-46.2513,-50.3629,6.4731,0.0348,1.4051,222.2905,-0.1604,407.8696,-338.0301,-1090.3262,-1936.8328,-1170.7117,-141.1285,-959.2816,1881.7809,21204762.4423,21719083.4424,22552932.7297,23483344.2303,22646985.7018,19972468.8236,21818186.4063,25827792.8299,918407.112,-1090848.2137,1026050.6607,-207265.343,-261554.4638,14235.8652,-832170.6283,-1634817.6931,742.5735,600.2503,868.9871,835.555,857.3005,990.1029,887.724,808.9536,744.966,847.1221,1030.986,734.6301,663.0565,877.4841,763.2969,760.4556,1496.5416,1730.9399,1538.6261,1578.5521,1589.5373,1396.5643,1418.8235,1417.7898,1622.1628,1462.4265,1153.4264,1566.2171,1546.8735,1340.3724,1267.1187,1214.9365,-215.409,93.8772,-483.0439,279.9597,89.8388,-325.5668,60.2017,330.536,0.0493,0.0104,-0.0232,0.0259,-0.0283,0.044,0.008,0.0161,44.8761,42.9997,46.2805,42.8239,44.9768,43.9835,45.9244,45.5656
88,88,53.14361,19.86103,9617.0,327.0,LOT283,0,11.0,47.0754,3.3845,41.2408,52.9193,68.6546,2.0424,0.0,0.9646,0.0393,-0.0064,0.1191,0.4822,0.5582,0.4333,0.4133,-43.4648,-48.4138,-48.2375,-0.4353,-0.1371,1.7947,217.457,-0.0406,-1617.5645,2990.9207,-1059.759,-1984.8845,-238.0311,-555.8855,1308.5643,295.6996,21623936.2791,22377704.0405,21892517.0075,22309444.0374,22047366.1683,22592259.967,21474479.7248,23080427.8987,-6134.5347,-775263.2856,-48016.7277,329983.1584,347453.7926,-431820.7913,-368695.4973,675896.8996,713.9349,665.6095,826.9344,757.643,681.1191,830.531,632.9034,803.8059,744.5475,707.3324,947.898,696.3662,931.055,846.3574,747.7089,832.4366,1633.2237,1353.304,1689.0132,1513.0849,1511.3136,1611.9727,1443.4987,1214.9392,1296.1044,1720.8255,1469.1493,1575.6949,1271.047,1746.3528,1322.2379,1241.7489,-334.283,90.0895,-348.6546,2.8845,224.4936,-26.1017,95.1826,-78.8461,0.0237,-0.0687,0.024,0.0395,0.0031,-0.0425,0.0764,0.018,48.3081,40.9558,46.0066,42.4602,46.9016,40.2534,46.2481,45.3121
89,89,53.15473,19.84846,9600.2,327.0,LOT283,0,11.0,42.9182,2.2015,37.6153,47.8867,88.6152,0.894,0.0,0.995,0.0461,-0.0103,0.0919,0.4699,0.5746,0.3986,0.3845,-45.9239,-45.5813,-49.6686,-1.8657,-0.3934,1.8281,223.7784,-0.2018,755.7382,2247.8879,-2256.3702,-1349.1812,1157.8494,39.1184,4478.7356,282.1086,23380350.0418,21543730.2924,23355772.3301,23322280.4998,24232226.2535,22417104.6936,20044202.4145,20815755.6924,514055.0131,19019.7684,753709.5065,874845.7485,-730843.646,-2030906.5498,463117.2921,671902.4352,869.898,983.8166,745.1936,865.8283,674.7265,838.4065,768.2546,943.7234,749.0176,610.0335,932.0492,671.69,747.3479,731.8348,776.7655,970.0179,1359.1881,1489.3295,1579.5085,1297.1738,1359.2202,1367.4782,1638.1067,1583.7488,1666.645,1641.1211,1495.0347,1619.9914,1310.7453,1579.6271,1279.9966,1807.9947,194.9183,111.6478,-15.4334,-102.3384,276.3029,296.0669,50.3606,-103.0641,-0.0078,0.0346,-0.0416,0.0029,-0.077,-0.0412,-0.0375,-0.015,42.9301,47.7649,46.8359,49.4754,45.8057,44.0412,44.5378,43.9912
90,90,53.16585,19.83589,9582.4,327.0,LOT283,0,11.0,46.6115,1.9511,41.3818,50.9945,96.2497,1.5735,0.0,1.0055,0.04,0.0336,0.1392,0.5345,0.5348,0.407,0.4144,-42.5214,-44.3244,-48.6825,2.2438,0.1661,2.617,218.7792,0.1842,515.2525,-873.7806,1741.097,-1419.676,2153.9581,-1712.4904,810.8879,-2946.8943,23109738.7969,22660448.4737,21773549.4095,23371417.9737,22745436.4534,24310035.6932,23707458.0749,21021902.8412,-717315.5953,8576.8854,-300249.7338,-1565116.5148,-833391.4277,231318.4483,1008341.8609,829775.443,865.7477,752.6811,802.9094,805.9125,816.1604,909.3173,984.2886,832.7409,671.5327,690.1904,652.0963,757.2347,787.6953,698.314,835.1075,840.5942,1650.5549,1581.8832,1498.286,1429.4317,1622.811,1498.4043,1433.0029,1515.9077,1610.6247,1765.277,1854.0947,1515.8184,1539.6379,1557.7252,1131.258,1567.3178,6.8635,215.4513,-51.1991,123.77,73.3829,-173.1684,-262.7368,290.0106,0.0058,-0.0234,0.0602,0.0759,-0.038,0.0668,-0.047,0.0944,44.9528,41.2571,45.2124,49.3093,45.1785,47.0778,42.5036,43.4814
91,91,53.17697,19.82333,9563.8,327.0,LOT283,0,10.0,42.9829,2.4729,38.4643,48.3016,91.1677,2.2455,0.0,0.9448,0.0473,-0.0261,0.1112,0.4061,0.6127,0.3907,0.3871,-44.9235,-47.0622,-48.7942,-4.0382,0.1529,1.6425,221.4051,0.0214,1079.1034,233.8966,63.7814,1153.6744,333.7156,971.7647,-1769.4166,-197.2647,24323420.2214,21022780.9655,26277653.8718,24276041.4434,21934735.6259,22274388.5761,21069383.9059,24345301.7147,-828473.8638,760836.4895,-1101506.9443,1097428.6533,1199118.5667,1983744.4522,-85325.8734,240238.8846,819.0128,708.2069,920.3893,784.3173,830.0495,708.367,1063.7064,604.0488,907.5308,809.2636,813.082,800.0534,958.3148,750.5063,780.1537,765.6098,1498.9176,1604.0777,1581.1213,1516.1101,1373.4768,1512.2834,1496.627,1391.6725,1793.7071,1797.7598,1379.5068,1192.0464,1430.0031,1630.6291,1470.9709,1415.746,15.672,18.619,-142.562,-210.0095,-95.0829,-255.4143,-106.0951,379.9592,-0.0128,-0.0545,-0.064,-0.1064,-0.0628,-0.0164,0.0623,0.0082,45.1884,43.0739,44.5971,44.5291,43.5604,46.3952,44.8363,40.8087
92,92,53.1881,19.81076,9544.6,327.0,LOT283,0,9.0,44.0791,2.7255,39.3349,49.4785,81.4675,2.4323,0.0,0.9865,0.0378,-0.0242,0.0818,0.5059,0.5558,0.3865,0.4024,-47.0175,-44.4954,-47.6937,0.1516,0.2555,3.2389,225.4829,-0.0305,1221.422,-764.4343,-3196.5755,837.224,-200.4023,-1133.4488,-1132.1264,1492.8927,22295804.4854,21608219.0017,19608331.1567,21554728.3355,21263741.3053,22533329.1605,18973789.7051,22378867.331,787670.7307,-372464.1479,-528688.1171,-2307944.0957,-1127854.9887,881651.5604,1722342.8191,-155146.0213,1124.0546,826.8881,893.6035,912.572,748.1268,749.6367,759.7444,750.7776,1078.2859,763.5043,666.4463,752.324,908.5608,937.3122,760.0765,826.042,1727.3229,1455.4153,1375.3362,1632.4951,1403.7702,1473.5582,1395.1588,1344.7279,1490.2801,1416.0104,1432.2297,1563.4013,1429.3171,1539.8422,1581.8544,1650.6459,-232.9913,-124.0537,-113.6933,171.6466,118.7749,-255.9402,-367.3439,92.1781,0.0138,-0.0614,0.0516,0.034,0.0133,0.0393,0.0068,0.0282,45.9164,43.4749,44.3776,46.2739,47.4996,43.1265,45.9877,46.9967
