tick,icao24,callsign,origin_country,lat,lon,alt,velocity,true_track,vertical_rate,on_ground,is_anomaly,anomaly_kind,f_lat,f_lon,f_alt,f_velocity,f_true_track,f_vertical_rate,f_lat_delta,f_lon_delta,f_speed_delta,f_heading_delta,f_nic,f_nac_v,f_nac_p,f_trajectory_smoothness,f_altitude_jitter,f_callsign_country_match,traj_0_0,traj_0_1,traj_0_2,traj_0_3,traj_0_4,traj_1_0,traj_1_1,traj_1_2,traj_1_3,traj_1_4,traj_2_0,traj_2_1,traj_2_2,traj_2_3,traj_2_4,traj_3_0,traj_3_1,traj_3_2,traj_3_3,traj_3_4,traj_4_0,traj_4_1,traj_4_2,traj_4_3,traj_4_4,traj_5_0,traj_5_1,traj_5_2,traj_5_3,traj_5_4,traj_6_0,traj_6_1,traj_6_2,traj_6_3,traj_6_4,traj_7_0,traj_7_1,traj_7_2,traj_7_3,traj_7_4,traj_8_0,traj_8_1,traj_8_2,traj_8_3,traj_8_4,traj_9_0,traj_9_1,traj_9_2,traj_9_3,traj_9_4,traj_10_0,traj_10_1,traj_10_2,traj_10_3,traj_10_4,traj_11_0,traj_11_1,traj_11_2,traj_11_3,traj_11_4,traj_12_0,traj_12_1,traj_12_2,traj_12_3,traj_12_4,traj_13_0,traj_13_1,traj_13_2,traj_13_3,traj_13_4,traj_14_0,traj_14_1,traj_14_2,traj_14_3,traj_14_4,traj_15_0,traj_15_1,traj_15_2,traj_15_3,traj_15_4
2,4ca87b,RYR2KE,Ireland,54.4,18.51599,10997.8,230,90,0.0,0,0,,54.4,18.516,10997.8257,230.0,90.0,-1.6359,0.0106,-0.1008,0.1377,-0.125,8.0,9.0,9.0,0.9269,0.2849,1.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5107,11008.833,230.0,90.0,54.4,18.516,10997.8257,230.0,90.0
2,471f8b,LOT283,Poland,52.50682,20.8906,9489.4,220,320,0.0,0,0,,52.5068,20.8906,9489.3573,220.0,320.0,0.7172,-0.1177,0.0523,-0.5781,0.2296,8.0,9.0,9.0,0.9268,0.4072,1.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5045,20.8937,9493.1974,220.0,320.0,52.5068,20.8906,9489.3573,220.0,320.0
2,3c6589,DLH4ZW,Germany,53.50169,14.51608,11504.0,240,80,0.0,0,0,,53.5017,14.5161,11503.9733,240.0,80.0,-1.3135,-0.1142,-0.3439,0.1844,-0.3388,8.0,9.0,9.0,0.9064,0.6072,1.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5011,14.5107,11500.4783,240.0,80.0,53.5017,14.5161,11503.9733,240.0,80.0
2,4b1805,SWR12X,Switzerland,52.79106,17.99462,10809.5,235,200,0.0,0,0,,52.7911,17.9946,10809.5207,235.0,200.0,2.9261,0.3022,0.1062,-0.0641,0.1461,8.0,9.0,9.0,0.9216,0.1926,1.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.794,17.9964,10808.1751,235.0,200.0,52.7911,17.9946,10809.5207,235.0,200.0
2,440048,BAW893,United Kingdom,53.00506,16.01456,11991.2,250,60,0.0,0,0,,53.0051,16.0146,11991.2004,250.0,60.0,1.8159,-0.1196,-0.0415,-0.3225,0.0024,8.0,9.0,9.0,0.907,0.4545,1.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0034,16.0097,11996.6066,250.0,60.0,53.0051,16.0146,11991.2004,250.0,60.0
2,4ac9b0,SAS2HK,Sweden,55.49555,17.01361,10509.1,220,120,0.0,0,0,,55.4955,17.0136,10509.0516,220.0,120.0,-0.6305,-0.0388,0.4423,-0.0569,-0.2376,8.0,9.0,9.0,0.93,0.3282,1.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.497,17.0091,10500.7965,220.0,120.0,55.4955,17.0136,10509.0516,220.0,120.0
2,3917a3,AFR1219,France,50.99211,14.50723,11014.8,225,150,0.0,0,0,,50.9921,14.5072,11014.848,225.0,150.0,-2.2744,-0.003,0.0572,-0.0038,0.1887,8.0,9.0,9.0,0.9247,0.5796,1.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9947,14.5048,11008.957,225.0,150.0,50.9921,14.5072,11014.848,225.0,150.0
2,46b8c1,FIN6KP,Finland,55.99182,20.99468,10003.4,215,200,0.0,0,0,,55.9918,20.9947,10003.383,215.0,200.0,1.0058,0.0386,-0.2679,-0.7122,0.2048,8.0,9.0,9.0,0.884,0.4922,1.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9945,20.9965,9995.8111,215.0,200.0,55.9918,20.9947,10003.383,215.0,200.0
2,4ca8e0,RYR3LM,Ireland,53.69531,19.78627,11192.0,232,240,0.0,0,0,,53.6953,19.7863,11191.9652,232.0,240.0,-0.5978,-0.0194,-0.452,0.1393,-0.1956,8.0,9.0,9.0,0.9177,0.5467,1.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6969,19.7908,11192.7263,232.0,240.0,53.6953,19.7863,11191.9652,232.0,240.0
2,478129,WZZ2BV,Hungary,51.70155,22.48585,10798.8,220,280,0.0,0,0,,51.7015,22.4859,10798.7627,220.0,280.0,-0.3952,-0.1953,0.0675,-0.066,0.1755,8.0,9.0,9.0,0.94,0.3707,1.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.701,22.4906,10800.7466,220.0,280.0,51.7015,22.4859,10798.7627,220.0,280.0
2,4ba8c2,TAR9FX,Turkey,52.2,23.48382,9503.0,245,270,0.0,0,0,,52.2,23.4838,9503.0124,245.0,270.0,0.7958,0.0893,-0.2147,-0.3219,-0.682,8.0,9.0,9.0,0.8811,0.6166,1.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4892,9503.8774,245.0,270.0,52.2,23.4838,9503.0124,245.0,270.0
2,4cab4c,EZY42AC,United Kingdom,54.59833,17.51637,11806.0,238,100,0.0,0,0,,54.5983,17.5164,11805.9693,238.0,100.0,-0.7841,0.2222,-0.0954,-0.3425,-0.2436,8.0,9.0,9.0,0.9215,0.3538,1.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5989,17.5109,11801.3366,238.0,100.0,54.5983,17.5164,11805.9693,238.0,100.0
3,4ca87b,RYR2KE,Ireland,54.4,18.52132,11002.7,230,90,0.0,0,0,,54.4,18.5213,11002.6947,230.0,90.0,0.4567,0.2287,0.0601,-0.2488,-0.1718,8.0,9.0,9.0,0.914,0.3273,1.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5107,11008.833,230.0,90.0,54.4,18.516,10997.8257,230.0,90.0,54.4,18.5213,11002.6947,230.0,90.0
3,471f8b,LOT283,Poland,52.50909,20.88746,9488.5,220,320,0.0,0,0,,52.5091,20.8875,9488.5163,220.0,320.0,0.5958,0.2973,0.0631,-0.134,-0.044,8.0,9.0,9.0,0.936,0.4872,1.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5045,20.8937,9493.1974,220.0,320.0,52.5068,20.8906,9489.3573,220.0,320.0,52.5091,20.8875,9488.5163,220.0,320.0
3,3c6589,DLH4ZW,Germany,53.50225,14.52144,11502.8,240,80,0.0,0,0,,53.5022,14.5214,11502.8136,240.0,80.0,-1.0182,-0.1091,0.0043,-0.2675,0.0699,8.0,9.0,9.0,0.9238,0.3116,1.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5006,14.5054,11504.3943,240.0,80.0,53.5011,14.5107,11500.4783,240.0,80.0,53.5017,14.5161,11503.9733,240.0,80.0,53.5022,14.5214,11502.8136,240.0,80.0
3,4b1805,SWR12X,Switzerland,52.78808,17.99283,10807.2,235,200,0.0,0,0,,52.7881,17.9928,10807.1715,235.0,200.0,-0.2685,-0.1535,0.2677,-0.2527,0.161,8.0,9.0,9.0,0.9586,0.2572,1.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.797,17.9982,10802.8027,235.0,200.0,52.794,17.9964,10808.1751,235.0,200.0,52.7911,17.9946,10809.5207,235.0,200.0,52.7881,17.9928,10807.1715,235.0,200.0
3,440048,BAW893,United Kingdom,53.00674,16.01941,11988.8,250,60,0.0,0,0,,53.0067,16.0194,11988.8007,250.0,60.0,-1.1018,0.1576,0.0991,-0.0725,0.2041,8.0,9.0,9.0,0.9032,0.4606,1.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0017,16.0049,11999.2583,250.0,60.0,53.0034,16.0097,11996.6066,250.0,60.0,53.0051,16.0146,11991.2004,250.0,60.0,53.0067,16.0194,11988.8007,250.0,60.0
3,4ac9b0,SAS2HK,Sweden,55.49406,17.01815,10512.0,220,120,0.0,0,0,,55.4941,17.0181,10511.961,220.0,120.0,2.1827,0.116,0.0435,-0.0078,0.0048,8.0,9.0,9.0,0.8977,0.3679,1.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.4985,17.0045,10502.0686,220.0,120.0,55.497,17.0091,10500.7965,220.0,120.0,55.4955,17.0136,10509.0516,220.0,120.0,55.4941,17.0181,10511.961,220.0,120.0
3,3917a3,AFR1219,France,50.98949,14.50964,11020.9,225,150,0.0,0,0,,50.9895,14.5096,11020.9104,225.0,150.0,-0.4054,0.4857,-0.1274,0.0538,-0.1199,8.0,9.0,9.0,0.9146,0.2641,1.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9974,14.5024,11001.2851,225.0,150.0,50.9947,14.5048,11008.957,225.0,150.0,50.9921,14.5072,11014.848,225.0,150.0,50.9895,14.5096,11020.9104,225.0,150.0
3,46b8c1,FIN6KP,Finland,55.9891,20.99291,9994.0,215,200,0.0,0,0,,55.9891,20.9929,9994.0331,215.0,200.0,0.66,0.1105,0.4069,-0.3219,0.1512,8.0,9.0,9.0,0.9161,0.3525,1.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9973,20.9982,9997.0568,215.0,200.0,55.9945,20.9965,9995.8111,215.0,200.0,55.9918,20.9947,10003.383,215.0,200.0,55.9891,20.9929,9994.0331,215.0,200.0
3,4ca8e0,RYR3LM,Ireland,53.69374,19.78169,11202.6,232,240,0.0,0,0,,53.6937,19.7817,11202.5633,232.0,240.0,1.9475,-0.0076,-0.0989,0.1956,0.1049,8.0,9.0,9.0,0.9291,0.2969,1.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6984,19.7954,11195.4275,232.0,240.0,53.6969,19.7908,11192.7263,232.0,240.0,53.6953,19.7863,11191.9652,232.0,240.0,53.6937,19.7817,11202.5633,232.0,240.0
3,478129,WZZ2BV,Hungary,51.70206,22.48114,10798.6,220,280,0.0,0,0,,51.7021,22.4811,10798.6059,220.0,280.0,-1.0671,-0.3143,-0.1802,0.1268,-0.1664,8.0,9.0,9.0,0.8977,0.2642,1.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.7005,22.4953,10800.7697,220.0,280.0,51.701,22.4906,10800.7466,220.0,280.0,51.7015,22.4859,10798.7627,220.0,280.0,51.7021,22.4811,10798.6059,220.0,280.0
3,4ba8c2,TAR9FX,Turkey,52.2,23.47843,9501.8,245,270,0.0,0,0,,52.2,23.4784,9501.755,245.0,270.0,-0.2658,-0.2076,-0.1216,0.2183,-0.1069,8.0,9.0,9.0,0.9216,0.1071,1.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4946,9500.3647,245.0,270.0,52.2,23.4892,9503.8774,245.0,270.0,52.2,23.4838,9503.0124,245.0,270.0,52.2,23.4784,9501.755,245.0,270.0
3,4cab4c,EZY42AC,United Kingdom,54.59777,17.52183,11802.2,238,100,0.0,0,0,,54.5978,17.5218,11802.1611,238.0,100.0,-0.2935,-0.3525,0.0533,-0.3122,0.0781,8.0,9.0,9.0,0.888,0.6195,1.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5994,17.5055,11800.6244,238.0,100.0,54.5989,17.5109,11801.3366,238.0,100.0,54.5983,17.5164,11805.9693,238.0,100.0,54.5978,17.5218,11802.1611,238.0,100.0
4,4ca87b,RYR2KE,Ireland,54.4,18.52665,11004.9,230,90,0.0,0,0,,54.4,18.5266,11004.9404,230.0,90.0,-0.5781,-0.4252,0.2994,-0.0575,0.2371,8.0,9.0,9.0,0.9105,0.2417,1.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5053,10998.1108,230.0,90.0,54.4,18.5107,11008.833,230.0,90.0,54.4,18.516,10997.8257,230.0,90.0,54.4,18.5213,11002.6947,230.0,90.0,54.4,18.5266,11004.9404,230.0,90.0
4,471f8b,LOT283,Poland,52.51137,20.88433,9483.2,220,320,0.0,0,0,,52.5114,20.8843,9483.218,220.0,320.0,1.045,-0.0829,0.1572,0.0321,-0.074,8.0,9.0,9.0,0.8947,0.4262,1.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5023,20.8969,9500.4483,220.0,320.0,52.5045,20.8937,9493.1974,220.0,320.0,52.5068,20.8906,9489.3573,220.0,320.0,52.5091,20.8875,9488.5163,220.0,320.0,52.5114,20.8843,9483.218,220.0,320.0
