tick,t_int,lat,lon,alt,heading,callsign,is_attack,n_sv,cn0_mean,cn0_std,cn0_min,cn0_max,doppler_std,pseudorange_std,error_flag_any,sqm_peak_mean,sqm_peak_std,sqm_asym_mean,sqm_asym_max,sqm_sec_peak_mean,sqm_sec_peak_max,sqm_left_5_mean,sqm_right_5_mean,power_2MHz,power_4MHz,power_8MHz,clock_error_m,clock_drift_mps,position_drift_m,speed_ecef,clock_error_d_dt,Carrier_Doppler_hz_ch0,Carrier_Doppler_hz_ch1,Carrier_Doppler_hz_ch2,Carrier_Doppler_hz_ch3,Carrier_Doppler_hz_ch4,Carrier_Doppler_hz_ch5,Carrier_Doppler_hz_ch6,Carrier_Doppler_hz_ch7,Pseudorange_m_ch0,Pseudorange_m_ch1,Pseudorange_m_ch2,Pseudorange_m_ch3,Pseudorange_m_ch4,Pseudorange_m_ch5,Pseudorange_m_ch6,Pseudorange_m_ch7,Carrier_phase_cycles_ch0,Carrier_phase_cycles_ch1,Carrier_phase_cycles_ch2,Carrier_phase_cycles_ch3,Carrier_phase_cycles_ch4,Carrier_phase_cycles_ch5,Carrier_phase_cycles_ch6,Carrier_phase_cycles_ch7,EC_ch0,EC_ch1,EC_ch2,EC_ch3,EC_ch4,EC_ch5,EC_ch6,EC_ch7,LC_ch0,LC_ch1,LC_ch2,LC_ch3,LC_ch4,LC_ch5,LC_ch6,LC_ch7,PC_ch0,PC_ch1,PC_ch2,PC_ch3,PC_ch4,PC_ch5,PC_ch6,PC_ch7,PIP_ch0,PIP_ch1,PIP_ch2,PIP_ch3,PIP_ch4,PIP_ch5,PIP_ch6,PIP_ch7,PQP_ch0,PQP_ch1,PQP_ch2,PQP_ch3,PQP_ch4,PQP_ch5,PQP_ch6,PQP_ch7,TCD_ch0,TCD_ch1,TCD_ch2,TCD_ch3,TCD_ch4,TCD_ch5,TCD_ch6,TCD_ch7,CN0_ch0,CN0_ch1,CN0_ch2,CN0_ch3,CN0_ch4,CN0_ch5,CN0_ch6,CN0_ch7
71,71,52.95456,20.07468,9645.8,327.0,LOT283,0,10.0,44.4721,2.444,40.1065,48.9116,77.169,1.97,0.0,1.023,0.0648,0.0284,0.125,0.4065,0.6228,0.396,0.3971,-45.4933,-46.1013,-47.704,1.3389,-0.3219,0.8553,216.8011,-0.0792,-639.3404,-416.6968,555.7579,-3230.6811,-957.9377,2644.1887,1610.6463,2449.4827,21605717.2086,21493907.8572,22052009.8637,21516760.423,21580339.3326,21652464.3429,21698128.1755,22165998.1606,172146.7864,329528.8687,-276144.6707,-305575.6274,-2206624.1791,770346.2222,1274014.7076,65420.4477,890.3535,689.4528,795.712,714.4836,933.2012,850.1942,720.2577,859.6148,781.2311,878.742,818.1246,1058.5063,654.8111,819.0372,981.1105,649.9394,1576.7177,1312.0053,1414.2966,1401.5096,1465.4009,1454.5465,1462.9072,1406.9257,1587.6595,1512.5152,1628.4752,1442.6162,1676.7029,1295.7702,1848.8643,1504.4478,-99.6367,152.6236,92.8641,185.4125,242.433,106.2057,-58.8869,16.4251,-0.0598,0.0921,0.0661,0.0016,0.1018,-0.0909,0.0313,-0.0154,42.7508,48.7881,44.6696,43.8495,44.5509,47.0618,46.5216,45.5346
72,72,52.96568,20.06212,9658.7,327.0,LOT283,0,11.0,44.5425,3.2005,39.528,49.4423,81.8562,1.8892,0.0,1.046,0.0601,-0.0144,0.089,0.5019,0.5556,0.4306,0.3976,-46.9772,-47.6857,-48.6237,-2.0812,-0.0227,3.7452,223.2681,-0.1713,-662.2869,-1101.5291,-1144.5864,127.5968,1015.5818,-2948.5987,679.1934,1173.2702,21472300.3329,20925838.9,20570324.7664,21415163.2685,22504833.3545,24049390.6002,21276640.9475,23689601.5873,773479.7472,-696340.7081,491247.0698,734564.0645,447271.7282,280381.0923,260726.9989,8788.3632,703.0759,800.2425,823.4369,748.875,977.5848,629.718,757.7197,689.1016,964.7922,669.4662,670.2223,649.5312,738.4777,849.1069,704.8453,658.2097,1127.2961,1723.7348,1141.269,1644.3288,1440.0364,1504.3966,1530.2413,1627.1304,1692.212,1554.6267,1437.9661,1491.3932,1809.3602,1626.4933,1590.0511,1700.7685,-4.0848,-13.8026,273.6254,39.0886,47.527,-195.7081,19.0624,106.3734,-0.0991,0.0681,-0.0397,0.0283,0.0169,0.0716,-0.0252,-0.0117,45.7362,47.7324,42.9616,46.5126,45.569,42.7481,47.0778,44.1766
73,73,52.9768,20.04955,9670.1,327.0,LOT283,0,11.0,46.106,2.1252,40.5457,51.6758,83.7118,1.9589,0.0,1.0112,0.0429,-0.027,0.1241,0.3732,0.5811,0.397,0.3969,-44.3825,-47.8977,-47.7429,-1.1029,0.0855,2.608,217.5656,-0.0449,2374.3329,-264.5994,57.1993,-2241.5462,-961.7392,1811.0179,-861.1445,1893.5685,19580066.5289,22260736.8999,22240066.8578,22676217.4547,23757075.5661,23127332.7649,18416854.3179,22797072.3005,1202078.0784,-790922.8995,17911.921,297914.3598,-1739.605,15247.5585,830229.2231,294492.1852,789.7575,711.8354,838.8705,930.6429,764.848,960.1642,828.7492,882.0467,672.4731,687.2664,812.6198,784.3295,857.0021,755.1497,813.9557,871.5735,1217.3218,1505.6904,1528.7298,1474.1607,1383.3671,1500.8504,1668.5514,1614.694,1652.239,1443.2349,1357.2098,1573.1178,1151.4392,1826.0696,1648.257,1360.3947,424.4916,-222.4438,-133.8546,-221.2915,-9.3804,-13.3268,-99.0221,-238.0938,-0.0277,-0.0278,0.0642,-0.0291,-0.0667,-0.004,-0.0104,-0.029,44.4976,42.913,45.8898,42.4304,42.3033,42.7134,48.2547,46.8848
74,74,52.98792,20.03698,9679.7,327.0,LOT283,0,9.0,43.4912,2.5229,37.8118,47.7592,68.7347,1.5973,0.0,1.0019,0.05,0.0224,0.1371,0.3952,0.5327,0.4609,0.3862,-45.4157,-46.6106,-46.2254,-0.8056,-0.0871,0.5004,215.906,-0.3598,-2458.6258,1495.6519,287.117,-662.9152,-631.2906,2555.1019,1215.9897,1310.7075,23030595.7823,19182943.1465,21241259.3222,22138657.7511,21432910.0765,23299448.3913,23408746.7554,20449536.747,-110510.1949,-571858.8416,-389287.8401,1782246.2416,-503656.1237,284556.5803,52497.8395,-590926.9915,678.5331,670.2241,749.3796,663.9874,809.4421,749.6756,829.8651,727.2822,734.4472,963.2357,858.717,750.4596,750.5969,860.2863,694.887,940.2997,1208.5475,1657.0378,1491.5444,1749.0073,1697.9096,1485.8848,1476.0565,1434.7033,1329.4451,1597.9693,1764.969,1453.2483,1689.107,1626.8368,1763.2322,1577.8574,-116.5875,-46.3723,173.5047,-373.4743,-353.2106,163.2432,71.9744,271.1294,0.1285,0.0152,-0.0321,0.0771,0.0312,-0.0887,-0.0338,0.0274,44.8347,43.4218,46.5008,44.3255,40.4021,41.5754,43.1164,43.7159
75,75,52.99905,20.02441,9687.6,327.0,LOT283,0,11.0,47.5795,1.9853,41.912,52.325,77.6617,2.1799,0.0,1.0204,0.0533,0.0127,0.0709,0.4482,0.5912,0.421,0.4049,-45.8714,-45.1162,-49.0731,1.1423,0.1116,2.4107,215.1241,0.2099,717.7,-126.9135,472.4361,627.5296,-1603.307,1461.1481,-497.4864,-695.9335,21629827.1942,21311616.9379,22940003.653,22633637.3868,22700950.1564,21661451.1814,20769653.8103,19916311.6531,535397.1482,658304.0262,-727006.2962,-59495.7894,-1626301.9092,-1238640.9299,532570.892,157946.3142,797.7845,712.6877,836.07,785.9453,871.1731,636.2405,761.9989,687.6567,881.0548,795.0887,618.3619,970.6443,760.127,802.0513,766.4804,699.4651,1437.3227,1437.4992,1511.4176,1390.2054,1706.5413,1497.464,1563.6381,1529.0361,1108.8418,1629.7263,1609.5297,1582.5575,1545.5386,1430.9013,1491.5587,1875.6049,267.6886,275.1887,230.6627,-168.8357,-8.3752,-85.0814,-93.5161,6.7106,0.063,-0.0458,-0.001,0.0027,-0.0238,-0.0292,0.0082,0.0236,42.1798,46.5375,41.5292,44.1731,43.977,43.6839,49.1641,49.3686
76,76,53.01017,20.01184,9693.6,327.0,LOT283,0,12.0,45.3786,2.5559,39.4856,50.6475,91.4053,1.6103,0.0,1.0311,0.0606,0.0385,0.1193,0.3586,0.5536,0.3799,0.4269,-46.4171,-49.0546,-48.6149,0.7903,0.3407,1.6743,227.1126,0.1478,801.8802,162.8515,579.4746,-1725.3993,-448.8837,1198.5025,126.3147,1899.827,22312286.1784,21179377.3287,21594779.853,19851130.5017,25271328.8151,24014046.3624,23288402.9552,22252740.6886,1071245.9476,-655827.4236,-1021690.4225,-167501.545,-2192475.7963,1995074.1026,826019.6705,-1542561.2948,812.3431,658.7015,816.7936,757.4669,638.4638,818.2815,834.6985,894.6663,789.267,728.7864,736.9117,838.6028,800.3711,835.4605,641.2315,997.551,1558.1169,1531.2958,1581.8499,1515.2153,1474.4847,1706.7212,1406.2804,1559.8838,1524.163,1505.5852,1493.6056,1577.3008,1252.8838,1505.8979,1637.9892,1648.8559,-115.7213,42.4792,36.0341,40.9352,-113.1654,-147.2377,-208.496,41.5056,-0.1031,-0.0059,-0.0444,0.0183,0.0052,0.0457,0.0592,-0.0299,47.1279,43.6288,45.3515,43.7511,44.3173,42.4649,51.4462,44.3771
77,77,53.02129,19.99928,9697.6,327.0,LOT283,0,12.0,41.7005,2.0664,36.8173,46.4328,93.7315,1.2636,0.0,1.0315,0.0551,0.0059,0.103,0.4749,0.5423,0.3582,0.3967,-44.0401,-45.7528,-49.773,1.6993,-0.0236,1.4559,218.8731,0.1331,-1128.7363,1427.3563,861.9176,283.9737,-1.5352,-417.8897,-1573.361,744.458,22877029.7553,22315859.5354,21249991.6865,25129746.1883,22067284.5391,22377006.0249,21846290.9641,23422480.8913,-237751.7398,-278968.1234,-555912.5443,-285225.5169,1723866.7023,-403278.6369,-146445.9749,-947614.7645,786.5011,838.4443,710.1884,794.2828,614.7289,825.326,775.9923,788.0004,890.3171,837.3589,744.1289,880.1028,887.1863,883.7124,896.0809,885.2492,1439.2144,1622.2406,1528.4356,1519.402,1509.2312,1654.1119,1594.0194,1581.9903,1322.4081,1415.7614,1655.3134,995.4654,1498.1932,1464.494,1404.1107,1517.9531,-200.1714,307.2244,309.1803,115.2972,30.1704,-167.9404,-227.7048,-158.4009,-0.0016,-0.0419,0.0247,-0.0404,0.0096,-0.0076,-0.0336,0.0175,45.9353,48.1729,44.16,42.1162,45.1649,46.6769,44.6399,44.3362
78,78,53.03241,19.98671,9699.7,327.0,LOT283,0,11.0,45.9638,1.8331,40.4352,50.4509,71.744,2.5061,0.0,1.0103,0.0511,-0.0842,0.0679,0.4226,0.5451,0.398,0.4181,-46.9103,-47.0334,-47.6445,-1.689,0.5209,1.8091,214.7122,0.2138,-340.5331,1394.765,2476.6755,-1814.5525,-819.2548,-1875.9104,-1722.9947,-917.257,23568560.9991,21570677.3951,22328964.148,17833255.2396,23613927.5357,20049161.6685,20545818.745,22957551.0306,52943.7151,-1025736.484,706488.5675,-807810.9172,1023245.1915,-1547683.6217,-1254384.6393,255734.4211,907.8114,874.7113,900.1959,987.7579,753.818,930.5709,717.1078,798.0646,912.737,687.8735,696.7929,876.6726,857.9487,954.4835,738.2582,800.0849,1617.0887,1545.1318,1406.6613,1587.591,1513.7658,1478.5376,1579.6599,1487.2259,1129.4285,1663.0539,1552.7831,1265.7419,1601.804,1524.0688,1511.3602,1275.89,-26.2402,-139.6931,202.5701,197.5967,99.219,-28.532,-11.0433,-30.6117,0.0516,0.0278,-0.0358,-0.0617,0.0235,0.0312,-0.0058,0.0166,46.6788,49.493,41.7274,41.2363,43.7273,45.9366,44.9762,43.7119
79,79,53.04353,19.97414,9699.8,327.0,LOT283,0,10.0,45.7836,2.2245,41.5317,50.6754,88.916,2.3689,0.0,1.0146,0.0523,-0.0103,0.0836,0.4763,0.5889,0.4272,0.3824,-44.7348,-47.5539,-48.5229,-2.2307,-0.0562,1.3351,219.1923,0.3621,928.5567,-548.0425,-336.4431,-353.6783,1601.3869,-675.3554,-1385.5877,-963.7907,23004338.2275,25397339.6073,20505016.0408,21560648.0852,20730333.0799,19551426.2688,19666292.2824,21701145.0417,2016643.2008,276969.626,-1281510.332,217897.5238,184258.454,-59415.4254,392688.5467,-191077.5251,871.3136,810.7841,816.1143,748.6995,898.5068,875.671,717.3027,777.79,951.6152,707.4356,700.3091,814.5521,928.947,935.4433,1038.4509,708.2092,1511.5704,1627.0625,1853.6929,1521.5639,1596.397,1668.272,1554.2977,1689.8946,1437.6241,1573.1705,1891.3507,1334.0965,1400.578,1949.0159,1494.9091,1643.4434,-25.9388,-197.9438,80.5338,81.041,114.5562,268.1513,-74.0606,-62.6476,-0.0396,-0.0074,0.0261,0.0072,0.0557,-0.0433,0.0186,0.0706,41.0284,49.3304,44.1253,42.6563,50.2048,46.5295,42.4833,43.1192
80,80,53.05465,19.96157,9697.9,327.0,LOT283,0,11.0,45.5602,2.6079,41.257,50.1184,72.3225,1.8444,0.0,0.9946,0.0621,-0.0469,0.1451,0.4199,0.5327,0.4086,0.3755,-47.5603,-42.1702,-47.1289,1.1467,-0.2572,2.1823,216.9148,0.3303,573.3209,1100.0995,-177.4584,1733.5874,1384.766,2711.3836,-227.7254,2708.9985,21351386.7564,21650403.8097,21411227.9886,20792836.1744,23017617.6464,19957650.4137,24293354.7365,21213703.3756,-1240324.4306,-620043.5451,636121.4383,-114075.7326,-872463.7861,-703946.3909,344563.9214,429664.9076,730.4834,794.9982,818.3744,915.5498,647.9171,823.4891,864.3418,818.8327,924.0813,897.0829,823.3879,921.5097,616.8922,920.1222,808.6955,819.7766,1476.4152,1377.2532,1685.6473,1433.0732,1524.9188,1681.5941,1284.9172,1547.2525,1370.7626,1597.7471,1259.4866,1171.4644,1600.3087,1442.3666,1374.356,1455.7886,217.2449,102.0058,-318.1159,195.7624,239.0777,-108.499,1.4349,-115.3625,0.0227,-0.0006,0.0823,0.0288,0.0686,0.0085,0.0541,0.0133,43.0686,44.6816,41.8746,41.987,44.9657,43.1209,43.5671,41.8965
81,81,53.06577,19.94901,9694.0,327.0,LOT283,0,11.0,47.7144,2.6056,43.6594,52.2187,87.6112,2.0043,0.0,1.0395,0.0556,0.0137,0.1069,0.4396,0.5589,0.3524,0.4319,-44.7991,-47.4758,-46.4768,0.6181,0.0845,1.2876,220.8374,-0.089,-574.5224,208.9114,-2290.6583,-528.0335,-1164.428,620.4526,-1855.7693,286.4575,22615716.8859,21934826.0083,24511863.1731,21960977.4495,22514241.6281,21905674.9059,23683692.4256,18730403.4298,-1010449.2578,1754632.0955,55583.4538,1149487.2643,327056.5412,969327.9424,-238217.8712,157432.7146,712.5385,850.1614,756.5242,780.0241,655.0351,815.7212,757.2558,771.2979,635.551,817.9304,872.6073,570.2014,738.5691,845.8098,746.5826,924.0807,1505.9846,1505.7263,1451.9265,1574.9128,1594.9503,1369.1107,1516.582,1634.8244,1549.1494,1143.4553,1490.5015,1560.0497,1355.887,1908.6221,1693.038,1484.5334,-231.3854,-71.176,-254.2793,36.3509,-110.185,365.6888,-212.7471,201.5154,-0.0528,-0.0397,0.0396,0.0213,-0.0062,-0.0781,0.0078,0.0193,48.4114,43.3761,46.238,43.296,43.2604,49.2679,49.0138,41.8361
82,82,53.07689,19.93644,9688.1,327.0,LOT283,0,12.0,46.1398,2.2182,42.0987,50.7328,69.8958,1.6158,0.0,0.974,0.0648,-0.0016,0.0763,0.3818,0.5333,0.3941,0.3973,-44.7506,-44.2693,-47.1908,-0.6909,-0.1638,1.0422,220.5614,-0.0434,-185.6818,-2670.6828,-1825.6059,-389.6413,61.9639,-1645.4543,-837.6349,2064.1257,22798841.0066,19790894.7782,20745904.0392,22304016.9684,22985223.8993,22679824.0661,23519623.6199,21476268.7625,-1343245.5929,1525445.7988,3086.3393,-481632.8205,317173.7038,2089608.8624,892878.9338,347949.4966,682.5296,889.4374,780.9754,870.5302,901.007,814.0351,771.0821,828.7722,792.5944,862.8397,916.2571,779.3638,839.9667,739.0568,668.915,786.794,1450.525,1307.6072,1729.2916,1361.7697,1618.2274,1816.2153,1340.6559,1461.7346,1706.4282,1465.4699,1949.4532,1536.3184,1765.3786,1263.8698,1174.1454,1552.2472,100.2178,227.5318,-36.113,90.7841,159.0957,-29.5725,-213.5848,150.9163,0.0528,-0.1246,0.0181,-0.0103,-0.0334,0.0008,0.0873,0.0284,48.3702,47.1814,47.2975,42.1422,46.3707,45.9682,41.9183,47.15
83,83,53.08801,19.92387,9680.4,327.0,LOT283,0,9.0,47.2211,2.4381,41.5012,52.0303,80.1891,1.9808,0.0,1.0156,0.0475,0.0079,0.0573,0.574,0.5714,0.3899,0.4652,-42.0269,-46.2464,-45.9066,3.0555,0.5159,1.6274,223.4613,0.1177,3091.6382,-1189.4348,956.12,-815.5278,-1891.2639,662.7608,-489.3795,3044.4083,21768723.005,21631424.5586,22582490.4578,21606617.9082,24926405.9371,19691250.1807,22492138.9852,21543937.4465,1365833.0805,-211054.3474,-1039515.8846,-737581.759,-1304020.7274,-1402506.9346,353326.8523,220885.8736,746.9985,755.8093,847.9624,853.7257,973.5363,896.852,810.3462,539.8392,560.9143,912.4366,791.2608,907.2624,958.9371,818.8693,752.8572,870.0107,1354.8716,1577.0403,1645.2895,1461.0372,1594.674,1353.5873,1386.0566,1632.1966,1511.5621,1477.2602,1609.476,1531.0249,1336.1094,1237.4436,1686.4279,1146.2027,219.7529,477.9837,-158.0863,-74.9465,218.8695,-201.8767,-7.9948,-435.1617,-0.0583,0.0305,0.0206,0.0428,0.1207,-0.0297,0.0892,-0.0073,44.9212,44.1566,42.7348,45.0465,42.9092,45.8555,45.5536,45.1824
84,84,53.09913,19.9113,9670.9,327.0,LOT283,0,9.0,46.3378,2.4444,40.6898,50.9041,66.7725,0.9443,0.0,1.0045,0.0573,-0.0037,0.1291,0.4785,0.4442,0.421,0.394,-45.5743,-46.7017,-47.8821,-7.6486,0.6081,0.5705,217.7191,0.0228,-698.0188,275.0806,-1132.9239,1631.5085,-1828.5746,773.3798,-1081.4511,-971.5554,23365141.2875,18133682.6948,20017945.9076,23353111.4167,21348092.8354,20202526.2429,22443113.1586,23908028.7479,675270.4249,-1363940.1242,127742.2642,1880841.3285,-624713.3997,-900000.5743,121705.814,872552.3709,867.507,786.7343,749.3297,989.3577,781.9297,749.4318,781.3827,666.6884,680.242,751.8878,944.5684,644.8476,880.0349,773.1143,575.0962,734.8915,1789.4722,1769.4958,1523.0341,1722.5616,1660.7347,1472.2589,1495.7552,1632.8371,1515.4943,1410.8623,1039.8129,1830.6645,1609.12,837.945,1253.3658,1104.0414,155.6555,-302.4806,11.275,234.472,-102.1005,64.7193,238.3857,311.4733,0.0557,-0.0609,0.0441,0.0228,0.0052,0.0028,-0.0395,0.0793,46.8284,50.1309,46.9054,44.2655,44.7141,45.3698,42.3692,45.2306
85,85,53.11025,19.89873,9659.7,327.0,LOT283,0,9.0,45.3541,2.3659,40.0355,50.0303,90.8844,2.6211,0.0,0.9866,0.0502,0.0377,0.1412,0.4867,0.4962,0.3339,0.3772,-44.2012,-45.3551,-49.9569,0.2367,-0.055,1.9446,222.7684,-0.2308,1211.7369,-1777.6883,767.8925,-462.1091,-529.3136,-782.7215,-1516.8687,-1222.0147,21996761.2772,24707639.2981,20745503.9909,22276779.8745,20747272.8067,21632949.042,24058943.0605,18450556.135,2907616.548,-15250.271,-1011443.0227,2031387.0305,-1263514.3103,21596.9916,-39515.3796,464944.4155,940.2938,758.1976,1041.3663,849.8154,921.4251,746.243,849.5554,952.6862,823.1741,972.4601,715.2141,728.6843,827.5235,914.1534,874.6483,1082.5292,1623.7945,1293.3824,1454.7352,1302.655,989.7338,1568.5542,1470.2712,1256.84,1411.2113,1331.6308,1625.8419,1556.56,1470.8547,1498.4824,1622.7923,1209.9689,-76.2867,-75.3255,77.4422,-148.2118,36.1426,-106.4827,1.4021,163.0313,-0.0744,0.0011,-0.0662,0.0325,-0.033,-0.0079,0.0382,0.0071,46.5394,44.8644,47.2276,47.8668,47.387,45.068,44.002,44.8354
86,86,53.12137,19.88617,9646.9,327.0,LOT283,0,9.0,43.991,3.2591,39.9737,48.7318,76.4117,1.0965,0.0,1.0134,0.0449,-0.0257,0.1096,0.46,0.5268,0.4199,0.3531,-46.2738,-46.4157,-48.4517,1.8887,0.33,2.9596,218.1816,-0.0271,728.503,-1773.6962,-787.1046,2606.3555,2282.1838,-488.6003,-1271.7312,-1168.0879,20099484.2749,22296346.7093,25803668.0805,23754583.7541,24411705.8715,22715322.9366,24458421.6934,25932182.6834,1157328.6966,-1516114.1054,1789966.9757,1920595.9631,-453960.2486,323492.2802,1034291.8771,-811517.7482,687.8348,740.9438,852.4776,848.6787,713.8864,751.3798,792.3177,813.7017,793.0533,759.7699,942.2067,980.2989,870.3998,836.424,770.0619,681.8685,1491.6261,1655.1573,1512.8289,1654.047,1468.8755,1456.305,1688.2633,1578.7244,1748.5662,1767.1994,1541.5709,1418.2829,1256.941,1266.7181,1604.9302,1642.0752,-129.1996,163.4713,-183.1881,-64.4858,94.7492,-191.1248,16.7578,-311.0077,-0.0873,0.0925,-0.0539,0.0186,0.0134,0.0524,0.0346,-0.0434,47.8129,45.8403,38.662,48.4668,47.0001,44.7846,44.2844,47.642
87,87,53.13249,19.8736,9632.6,327.0,LOT283,0,10.0,44.0572,2.6051,39.8513,49.5725,98.1814,2.5304,0.0,0.9873,0.0652,-0.0064,0.1132,0.5434,0.5436,0.4353,0.3797,-45.6894,-44.5779,-45.8063,-7.1489,-0.2826,2.6176,221.4902,0.0914,-571.3166,-2655.3183,-26.1177,231.0084,1596.969,76.7922,-1859.7211,546.1082,22048052.1184,20213564.4685,21112762.1759,22507003.8142,20861238.0868,17877967.541,23564283.4992,22687622.3873,-333445.6389,-911715.1252,-1643336.9121,-686761.8616,237993.0898,-904053.3738,550621.2227,-1056473.8864,1019.0647,727.8536,978.6812,716.5028,755.6688,589.8979,751.161,894.0505,907.0888,745.7815,839.243,693.0917,885.848,764.8279,838.4416,891.0164,1600.776,1653.4668,1684.2307,1472.3891,1773.0046,1562.6644,1240.1357,1195.6314,1649.1326,1514.2389,1560.0486,1499.4822,1189.8482,1860.2667,1260.2844,1571.3253,-178.0189,-64.3259,58.844,256.1231,-449.8111,-120.1924,18.5635,252.1813,0.0223,0.0421,-0.0293,-0.0463,-0.0032,-0.0114,-0.0425,0.0477,47.6424,45.5606,41.9079,43.7256,46.1771,44.8369,49.3617,47.8428
88,88,53.14361,19.86103,9617.0,327.0,LOT283,0,11.0,45.9736,2.1289,40.0986,51.0152,87.0379,1.9443,0.0,0.9743,0.0456,-0.0052,0.0828,0.542,0.4547,0.4304,0.4282,-44.6163,-44.0991,-50.4315,-0.4927,-0.1461,2.2313,217.8235,0.3002,788.6006,-979.4201,-410.257,-2164.4244,-209.2609,-856.9956,-538.1483,-971.2143,21548331.8459,21905758.1978,24432609.7299,23424990.943,21901250.2435,19190164.3325,20490881.1358,25614542.741,10904.023,-137580.9699,-963483.0285,-911612.0959,1186008.7009,-867458.0394,522708.2319,914467.8332,696.2475,706.3736,830.3707,807.0205,833.0928,882.7152,760.1,868.9731,762.9863,1012.7887,789.5238,827.2016,1034.5315,792.3266,783.7652,834.2359,1467.4667,1676.9239,1379.5414,1600.5484,1308.5405,1527.7234,1074.3186,1551.6749,1396.5983,1315.5438,1503.2716,1449.5871,1594.7789,1381.196,1530.578,1525.8246,299.4302,44.2101,-73.166,-209.0648,-132.1184,-94.4318,-299.4721,37.6355,-0.0031,-0.0471,-0.1168,-0.0875,0.0017,0.0402,-0.0215,0.0823,43.9995,45.3774,47.6292,44.1208,48.9518,45.6936,44.8899,43.7093
89,89,53.15473,19.84846,9600.2,327.0,LOT283,0,10.0,45.3154,2.946,40.507,50.7828,81.8004,2.7933,0.0,0.9915,0.0406,-0.0154,0.0992,0.451,0.5585,0.3844,0.392,-44.6298,-45.6896,-47.573,0.5716,-0.2519,1.6163,219.3436,-0.0936,-636.3489,-474.3989,-468.597,-920.6289,1592.4767,-110.1419,3283.9709,-645.4482,22441525.8521,19655262.5312,21843496.6318,21328084.8465,19807495.1941,23143094.2897,22265886.2323,23340864.6323,441012.8842,877943.8527,238524.3107,1226945.3987,154537.7837,-1299514.1685,-188562.0754,1368768.568,737.7322,959.7128,774.3481,707.8148,708.8372,734.775,702.1436,699.9922,695.3432,777.5266,785.1697,579.95,750.6204,881.2839,810.9851,748.9221,1685.5131,1818.5381,1621.259,1478.2225,1681.1441,1159.3727,1560.6235,1649.197,1460.0514,1665.3392,1678.4412,1651.1102,1511.6685,1073.2511,1468.3514,1180.929,257.3802,319.1711,-91.8778,-110.3886,278.9637,-199.2995,41.7181,267.6427,-0.0884,0.06,-0.0251,-0.0019,-0.007,-0.0423,-0.0309,0.0359,44.2574,46.1928,47.8859,46.3248,46.9318,45.7933,43.9704,47.9053
90,90,53.16585,19.83589,9582.4,327.0,LOT283,0,11.0,47.2043,1.9098,42.3606,51.5158,76.0253,2.2432,0.0,0.9941,0.0402,-0.0139,0.0546,0.4569,0.6304,0.368,0.4401,-45.1898,-47.8829,-49.3685,-1.6177,-0.0069,2.3679,225.3545,-0.144,897.491,-1005.9307,317.2207,-1961.4082,1090.5096,648.3864,850.957,-804.2866,23071714.4036,21021322.2399,21616947.4925,19818317.7539,24126136.1776,20948452.5211,20137802.5489,23858317.7773,-356429.5336,-762116.0476,-33167.5242,1997170.5295,-541774.7683,-210776.9769,-819921.7175,-325616.8548,813.302,825.6749,870.0727,758.3902,604.6571,816.9578,798.8293,810.2358,821.8178,693.1754,794.8991,819.7763,773.1368,843.2474,851.4421,869.8536,1571.0465,1539.4198,1403.3099,1286.5392,1278.3044,1552.0482,1359.6904,1513.666,1421.8996,1401.694,1390.7531,1377.6277,1574.9389,1713.6696,1305.2379,1543.9052,-136.487,-62.6806,-58.1555,-392.1912,55.1839,259.3281,-110.1434,-98.4634,0.0249,-0.0027,-0.0036,0.0433,-0.1224,0.0003,-0.0397,0.0671,46.29,44.3103,45.9927,42.2452,46.4028,42.6922,47.842,47.5736
91,91,53.17697,19.82333,9563.8,327.0,LOT283,0,10.0,45.4447,2.1372,41.3716,50.5189,54.1123,1.299,0.0,0.9983,0.0458,-0.0055,0.1373,0.4599,0.5204,0.4243,0.4044,-45.4621,-45.8097,-46.8606,-0.4344,0.1991,1.0556,217.912,0.2145,-1390.372,2535.4691,1561.7611,-986.3383,1064.9932,223.2435,1221.7223,-640.6488,23998636.0897,22527015.2643,20015886.5842,21533506.9529,25562692.4208,23381757.1333,20860809.4721,23034426.0663,-671857.6544,-566032.963,-218826.7711,515871.79,-407808.4422,-1426946.9188,-652321.4362,893556.4969,943.4578,718.6863,815.1054,790.2645,814.7166,723.258,834.3379,837.8433,782.5367,792.5394,660.5866,582.5868,759.3397,890.1095,911.898,932.0104,1566.9737,1594.379,1460.3184,1639.1316,1536.5345,1580.0457,1560.7576,1287.2572,1603.0753,1685.0938,1601.3615,1307.1185,1514.208,1563.0991,1341.3389,1426.66,62.8241,-162.9044,-260.8694,21.4663,-54.4712,229.3253,-25.2781,-10.0767,-0.0078,0.0061,0.0566,-0.0702,0.028,0.0174,-0.0256,0.0821,47.1031,45.2101,43.5229,41.9662,50.3708,45.5146,42.3291,43.8081
