tick,t_int,lat,lon,alt,heading,callsign,is_attack,n_sv,cn0_mean,cn0_std,cn0_min,cn0_max,doppler_std,pseudorange_std,error_flag_any,sqm_peak_mean,sqm_peak_std,sqm_asym_mean,sqm_asym_max,sqm_sec_peak_mean,sqm_sec_peak_max,sqm_left_5_mean,sqm_right_5_mean,power_2MHz,power_4MHz,power_8MHz,clock_error_m,clock_drift_mps,position_drift_m,speed_ecef,clock_error_d_dt,Carrier_Doppler_hz_ch0,Carrier_Doppler_hz_ch1,Carrier_Doppler_hz_ch2,Carrier_Doppler_hz_ch3,Carrier_Doppler_hz_ch4,Carrier_Doppler_hz_ch5,Carrier_Doppler_hz_ch6,Carrier_Doppler_hz_ch7,Pseudorange_m_ch0,Pseudorange_m_ch1,Pseudorange_m_ch2,Pseudorange_m_ch3,Pseudorange_m_ch4,Pseudorange_m_ch5,Pseudorange_m_ch6,Pseudorange_m_ch7,Carrier_phase_cycles_ch0,Carrier_phase_cycles_ch1,Carrier_phase_cycles_ch2,Carrier_phase_cycles_ch3,Carrier_phase_cycles_ch4,Carrier_phase_cycles_ch5,Carrier_phase_cycles_ch6,Carrier_phase_cycles_ch7,EC_ch0,EC_ch1,EC_ch2,EC_ch3,EC_ch4,EC_ch5,EC_ch6,EC_ch7,LC_ch0,LC_ch1,LC_ch2,LC_ch3,LC_ch4,LC_ch5,LC_ch6,LC_ch7,PC_ch0,PC_ch1,PC_ch2,PC_ch3,PC_ch4,PC_ch5,PC_ch6,PC_ch7,PIP_ch0,PIP_ch1,PIP_ch2,PIP_ch3,PIP_ch4,PIP_ch5,PIP_ch6,PIP_ch7,PQP_ch0,PQP_ch1,PQP_ch2,PQP_ch3,PQP_ch4,PQP_ch5,PQP_ch6,PQP_ch7,TCD_ch0,TCD_ch1,TCD_ch2,TCD_ch3,TCD_ch4,TCD_ch5,TCD_ch6,TCD_ch7,CN0_ch0,CN0_ch1,CN0_ch2,CN0_ch3,CN0_ch4,CN0_ch5,CN0_ch6,CN0_ch7
69,69,52.93232,20.09982,9615.7,327.0,LOT283,0,9.0,46.2338,2.6001,41.9205,51.4326,80.365,2.5853,0.0,0.968,0.0402,-0.003,0.0985,0.4496,0.6097,0.3494,0.4148,-43.8838,-45.3939,-46.8746,4.3847,0.3205,2.483,223.4742,-0.267,-1034.7631,-1517.4749,-756.921,-346.8547,492.3444,-477.9867,870.8664,1979.4178,24535607.5876,20816060.5263,21964663.7183,22313718.6022,20574163.1326,23141863.9046,21557268.5167,22885237.3976,697906.2396,-948852.107,731362.4482,474443.3266,-1539848.8012,-420019.3791,-2283413.8141,-1523915.8428,802.8328,806.0871,723.7786,782.0575,766.3974,823.2346,803.372,842.2359,754.3559,750.7556,941.3515,727.3912,836.0552,771.5267,764.6622,813.5121,1564.1106,1502.2709,1656.0296,1623.3881,1246.9126,1479.509,1691.7635,1439.3786,879.7043,1305.9156,1793.6041,1756.1422,1631.5279,1684.693,1713.302,2140.0577,18.2258,-137.9383,129.454,-345.3995,-106.5,158.7945,-132.4373,-254.4645,-0.0039,-0.0644,-0.0738,0.0556,0.0362,-0.0078,0.0731,-0.0481,44.7748,46.4548,48.2753,47.9128,45.8593,41.0483,44.17,48.3461
70,70,52.94344,20.08725,9631.4,327.0,LOT283,0,11.0,44.8651,2.6568,39.5766,50.1769,88.3359,1.8542,0.0,1.0123,0.057,-0.0244,0.1377,0.4156,0.5022,0.436,0.4355,-44.2556,-47.0231,-48.8325,2.4118,0.2845,1.6576,220.3316,-0.0349,1222.8432,-322.5703,-152.8678,-1767.0926,1314.4529,794.4622,562.2398,-984.5223,22597822.2588,19144211.8333,24658363.6965,21366644.7984,23279789.2848,24097234.73,20121456.5812,24292435.7964,-922581.5095,672884.9477,-933663.1143,1088357.4115,-1148716.5615,78394.7624,1667860.1806,198976.1862,740.4521,842.2267,874.368,635.3476,1000.182,825.4948,742.8123,825.5435,820.1465,532.8456,756.9648,863.5577,821.5457,754.0586,691.1961,766.2538,1372.8097,1497.3352,1544.6986,1306.0872,1671.2815,1674.0263,1528.1838,1540.2457,1308.111,1401.8275,1542.3334,1890.5589,1825.9394,1751.2585,1424.9548,1232.6604,410.1288,36.9442,-187.2394,270.6299,-15.8406,-287.5367,-117.0739,67.8439,-0.0617,0.0628,0.0514,0.1468,0.0101,0.0241,-0.0163,-0.0764,42.76,39.8243,46.4477,45.6028,42.9599,47.2352,44.3828,46.2627
71,71,52.95456,20.07468,9645.8,327.0,LOT283,0,12.0,43.8539,3.0349,39.6994,49.7783,82.7461,2.0452,0.0,0.9974,0.0595,-0.0048,0.0559,0.4838,0.549,0.3612,0.3822,-44.9811,-48.5099,-47.0572,3.4929,0.0143,2.598,219.1362,-0.2595,2958.6463,-1995.8043,2636.2879,1523.0027,1021.2306,15.4643,172.8622,-1274.5321,21459139.636,21388419.7896,24796025.3876,24841932.6278,20012537.6913,20798992.8639,22380735.8595,22206424.7019,-231777.5692,937330.4737,-1364689.0608,1488471.347,744053.5802,2262179.3226,651406.9297,1959494.297,873.1229,978.7176,857.5876,824.4492,719.4512,981.0576,717.5847,873.2185,844.5398,811.0727,623.8344,846.5963,783.6065,662.9085,650.1372,814.6684,1566.0087,1541.3496,1597.9394,1372.148,1047.0829,1393.9689,1175.5504,1713.1094,1719.6376,1230.7909,1240.6808,1557.5186,1534.4727,1685.7999,1349.5272,1495.7296,-205.8802,260.4972,-140.8126,106.4334,108.0588,-313.0133,-197.7891,137.7621,-0.0248,-0.0439,-0.0432,-0.0231,-0.0847,0.0027,0.0279,-0.087,46.5299,46.4603,45.8631,45.304,43.0822,45.0814,43.0061,44.7893
72,72,52.96568,20.06212,9658.7,327.0,LOT283,0,9.0,47.8746,2.3811,43.6631,53.3754,83.6737,1.8411,0.0,1.0137,0.0407,0.0079,0.1009,0.454,0.5569,0.4003,0.3877,-47.8311,-44.9596,-48.0758,5.2287,-0.6404,2.3174,215.8252,-0.038,2885.8439,1117.9922,-658.1944,-1690.3997,1717.467,931.2974,-912.0279,883.1746,21374067.7869,23136327.0668,22092592.9976,22092438.9541,24832273.983,22120985.6365,23802928.8465,22864377.6851,71587.4391,331089.355,570624.1381,-571300.5802,-582074.419,-1331242.6815,1096729.0806,-327413.2861,844.0836,554.856,839.1817,730.188,786.8828,789.7516,853.361,629.8297,736.1537,830.3111,830.1004,657.9681,941.7774,827.3126,737.0761,836.8681,1479.2303,1586.1567,1777.7435,1234.3347,1403.4985,1441.9052,1800.8025,1710.7444,1321.6626,1434.3168,1674.7211,1602.3361,1504.5746,1760.8168,2090.2369,1548.3764,-322.043,-169.7384,-249.8709,-138.2596,-237.4405,-282.9179,-55.2129,-216.6247,0.0192,-0.0532,0.029,-0.0447,-0.0717,0.0147,-0.0242,-0.0519,42.8624,46.9897,44.4909,41.5075,41.6091,45.9893,42.7225,41.9852
73,73,52.9768,20.04955,9670.1,327.0,LOT283,0,9.0,46.5058,3.0295,41.4682,52.2272,53.1923,2.5741,0.0,0.9749,0.0585,0.0146,0.1604,0.5083,0.5448,0.4172,0.3942,-44.1707,-44.8958,-51.7853,6.7427,0.1054,3.1051,217.3455,-0.442,-1956.1587,-2446.2147,692.3316,-459.7955,1592.9343,-24.318,2380.7957,-2180.0391,22921290.4809,22102073.4504,20974688.617,20264617.2989,24310315.667,22854271.7868,20229205.2071,21948609.0059,76278.7947,-753695.7508,-4070904.8939,-859933.4222,-1725694.2957,-786174.5186,-1259180.3619,1721571.9266,876.906,687.8492,925.6638,825.9348,645.2387,787.1671,833.8896,844.0408,808.3727,899.6799,659.0025,818.5495,800.9374,673.2363,1005.3472,801.2245,1314.0613,1588.3836,1367.0672,1447.5166,1377.3047,1612.204,1486.9121,1474.9783,1269.7715,1059.7191,1452.361,1432.5604,1473.9058,1541.7953,1769.5335,1282.855,108.2099,207.2909,388.5733,-10.4578,0.2074,302.1872,-403.5733,-133.6808,0.0334,-0.0669,-0.0419,-0.061,0.026,0.0613,-0.0471,0.0191,45.4806,49.4177,47.8718,48.0245,45.8831,43.4664,44.3102,43.8191
74,74,52.98792,20.03698,9679.7,327.0,LOT283,0,10.0,44.7416,1.6139,39.1004,48.7653,72.2218,2.2211,0.0,0.9776,0.0373,-0.0108,0.1458,0.4978,0.6156,0.4302,0.3526,-47.6123,-45.6079,-48.5229,0.2165,-0.4005,0.4959,214.4291,-0.3577,-2352.3087,177.1788,2533.4645,-1022.954,155.6923,1095.1373,24.2363,-1026.809,21054743.4967,23828204.3882,21849360.1797,21936238.4281,23031217.1456,21125987.082,23697820.8565,20923033.2243,-366168.918,651597.6442,587652.117,300839.5302,442273.8717,679611.1,651141.011,1608124.4256,670.0001,938.3305,845.4798,985.543,567.9282,878.4213,759.2864,835.7876,815.4646,752.7006,917.1164,801.9471,808.2162,776.9633,749.5821,869.0907,1447.6789,1643.9894,1347.5499,1721.6461,1166.4903,1314.6974,1570.1807,1483.2378,1557.1171,1485.8547,1168.2939,1703.0243,1584.146,1661.4209,1812.9652,1502.4504,64.3952,-283.9538,-156.5806,-36.5783,98.6478,51.6237,-141.2851,139.4057,0.0482,-0.007,0.077,-0.0134,0.0578,-0.0753,-0.0063,0.0605,48.213,49.6364,44.1928,44.507,44.5107,44.2237,44.2643,45.9783
75,75,52.99905,20.02441,9687.6,327.0,LOT283,0,10.0,45.1005,2.5024,40.6722,49.1173,84.3796,1.6527,0.0,0.9964,0.0622,0.0138,0.1162,0.4197,0.5868,0.3805,0.4103,-46.8176,-44.1154,-46.6611,2.9862,0.0204,2.0958,221.4765,-0.0548,1068.1771,-3214.4827,1102.3415,2059.7986,2014.8814,234.4825,1650.6832,45.3162,20708312.1901,23982900.0573,23349791.5277,23564340.748,22479254.7925,20998337.3981,22307066.7479,21608159.5089,-1747863.5437,178389.4622,-831501.472,1111682.0769,67030.4437,-393062.852,546183.0263,214126.0206,789.8764,846.7825,930.0522,986.1706,880.8345,758.8048,711.0327,720.5132,827.2677,657.1815,773.0947,948.8687,964.7095,704.7857,1054.0015,836.4726,1653.5894,1746.9221,1678.7486,1503.1895,1097.0986,1557.3235,1506.7218,1627.4443,1376.3878,1451.335,1480.0973,1639.6983,1496.6125,1336.5747,1803.1548,1561.967,-73.0718,67.6049,-100.6152,159.1408,215.8807,-470.3453,-121.8539,376.0212,-0.0064,-0.0323,-0.0881,-0.1229,-0.0302,0.049,-0.0386,0.0537,49.9902,43.2425,49.0584,45.888,44.255,42.1735,43.6432,47.6211
76,76,53.01017,20.01184,9693.6,327.0,LOT283,0,12.0,44.2974,2.3959,39.4377,49.1745,76.4342,1.5257,0.0,0.9556,0.0611,-0.0073,0.1363,0.4474,0.5069,0.4051,0.3874,-45.6708,-46.4337,-46.9698,-1.7261,-0.1326,1.6033,225.4721,-0.0581,-1625.1759,-2654.2318,1309.1733,470.7337,-2565.8712,745.1002,198.5605,110.098,23090954.556,22818381.5781,20709563.6715,20366390.9258,21627077.8855,23113898.1016,22261194.4581,22572399.5405,-1125158.4078,1196122.6796,1650115.2257,588854.4986,-544302.3151,-1944270.5712,-967191.0683,-809819.2701,820.7812,829.2506,690.202,622.8379,815.1668,809.7834,716.4922,856.4106,705.2091,674.9965,911.0815,787.5733,802.4824,880.5037,806.1732,829.8279,1246.1384,1741.9339,1776.5158,1472.1127,1340.1212,1588.71,1396.3904,1711.302,1377.7271,1607.7862,1519.0653,1571.5142,1686.6869,1146.5078,1453.5863,1568.0008,-250.9339,-230.9128,70.6773,-14.3563,-199.9301,199.2194,-223.8419,355.6715,-0.057,-0.0162,-0.0173,-0.0671,-0.0163,0.007,0.0183,-0.044,46.3319,41.5847,45.1339,44.6655,46.1776,46.8791,46.4072,45.5372
77,77,53.02129,19.99928,9697.6,327.0,LOT283,0,11.0,46.3728,2.0086,40.8044,50.5433,80.865,1.5526,0.0,0.9944,0.0509,-0.0008,0.1082,0.5859,0.5271,0.4117,0.3504,-46.1488,-44.731,-47.3125,1.6162,-0.0268,2.5577,221.5764,0.1054,-1898.9784,-1741.2316,807.0355,-124.0973,1980.2308,198.1412,117.2507,-1864.779,23735420.1973,23251675.9694,19394740.7218,20005480.5573,23006964.0527,21392916.8982,20378690.7984,21923424.7137,219578.5417,-645480.8045,783517.4292,130482.8529,-23200.3796,-2033489.1099,-553379.2599,-1077372.8911,690.7329,744.5013,622.2524,698.9287,947.0656,862.7617,839.7546,905.9565,824.1775,678.4247,802.9103,717.4,798.4869,838.4092,787.5645,794.9481,1477.3308,1546.633,1465.5193,1594.9863,1372.5299,1643.5723,1496.5173,1641.3481,1173.9116,1416.0541,1396.847,1592.0575,1337.1922,1303.3539,1465.619,1790.8913,-113.3829,15.3231,-88.0202,-387.7465,-168.5614,-237.458,187.6377,-53.74,0.0531,-0.0088,0.0444,-0.0448,0.0734,-0.0378,-0.0602,0.001,43.5384,43.4239,45.3339,44.8381,49.5045,47.1252,44.864,44.8985
78,78,53.03241,19.98671,9699.7,327.0,LOT283,0,10.0,46.6124,2.29,41.0118,51.0189,81.1459,2.4679,0.0,1.0104,0.0516,0.0383,0.0854,0.4115,0.4698,0.4047,0.4078,-45.0431,-45.964,-46.522,3.5193,-0.6884,0.8414,217.762,-0.0635,2118.6929,-889.3097,377.9961,675.7354,1772.3592,-1375.9562,1094.4167,395.6464,22639565.0558,22146520.3385,19933661.9872,22667058.4553,19179261.2158,21384473.8822,21469362.6812,20157513.6067,-830073.9582,329328.849,-1289346.6452,1024152.052,856433.1282,-709065.6902,1540350.3895,-762298.052,633.4818,909.1612,831.1441,855.4539,809.4581,1060.6637,761.9156,844.2542,978.9312,853.9738,662.6499,766.2912,801.8923,829.5942,786.9507,811.5705,1582.351,1212.393,1719.7641,1458.314,1720.6705,1326.4086,1377.536,1462.3418,1495.5656,1264.691,1487.5783,1385.35,1672.8306,1650.0009,2031.7935,1637.0452,-129.6477,-141.9471,-8.9162,169.9573,-113.9408,27.2855,35.9199,-584.968,0.0419,0.0084,-0.0231,-0.034,-0.0669,0.0802,0.0052,-0.0176,45.9145,48.7512,47.3463,44.9032,45.8057,43.402,43.5762,47.2294
79,79,53.04353,19.97414,9699.8,327.0,LOT283,0,12.0,44.293,2.9163,40.0031,50.2758,73.8443,1.6014,0.0,1.0281,0.0434,0.0418,0.1099,0.4796,0.5124,0.3768,0.4409,-46.1416,-46.257,-48.9549,-2.1515,-0.2137,1.4111,209.6534,0.1767,365.5424,784.0704,111.4588,1487.6551,-1404.8335,1658.0788,-816.2493,-558.8862,21970504.6572,20034532.9152,23761989.4127,18987098.5914,22120656.0277,25567135.9692,25181680.4072,21792765.1982,-533049.5727,-374025.034,-232976.7655,-1136227.4605,2761017.922,688340.5574,307312.994,671833.4965,770.4897,732.2071,853.7769,971.7385,780.1679,826.2782,889.8944,805.95,850.7871,787.3807,681.1546,850.5442,828.6636,729.8294,1002.7365,788.3846,1367.2485,1275.7019,1509.1418,1631.9934,1162.2877,1485.5082,1451.6482,1467.3089,1311.7657,1853.5771,1522.0109,1652.9521,1642.5402,1579.7524,1520.5712,1202.6657,-115.4077,354.7561,-361.8104,426.4824,63.6488,-147.1064,39.9833,-350.7467,-0.04,-0.1081,-0.0017,0.0004,0.0098,0.0132,0.0015,-0.0189,46.3587,43.4172,44.192,47.9226,44.1984,43.7269,46.4584,46.6719
80,80,53.05465,19.96157,9697.9,327.0,LOT283,0,9.0,43.2912,2.0889,37.2954,47.6086,78.9075,2.4456,0.0,0.9673,0.0509,-0.0068,0.1206,0.4911,0.5315,0.3946,0.3479,-44.9086,-46.8662,-46.2027,3.1315,-0.0496,2.865,217.5765,0.2448,1065.5377,428.7951,89.1661,-3967.6322,-1961.5768,178.4266,-832.0537,1091.263,23043123.2924,21948713.5067,22750260.6398,21537657.7979,19705548.6943,23473203.2725,22358612.838,22874194.6434,1468171.3731,1207006.9716,-960892.6106,38644.4876,-706487.7709,387273.4643,-662425.8982,-1519367.0369,787.6379,756.3766,783.2888,810.5092,839.763,874.1336,729.6264,670.7579,711.9709,758.7447,738.0335,812.0683,786.1469,735.0823,784.2157,778.4329,1374.2739,1555.3205,1590.9833,1524.5619,1533.709,1595.9366,1656.5011,1588.2881,1531.3286,1757.0959,1764.8092,1164.3098,1493.7522,1488.3673,1652.1646,1476.2549,-339.8409,55.0219,-185.8706,190.4236,-271.5497,-106.186,-13.3541,227.5913,0.0344,-0.0043,-0.0179,-0.0154,0.0337,-0.0042,0.065,-0.0192,48.1365,44.9361,43.8072,44.294,43.6005,48.2566,46.3104,44.3033
81,81,53.06577,19.94901,9694.0,327.0,LOT283,0,12.0,43.774,2.3136,38.1724,49.2687,79.1609,1.9944,0.0,0.973,0.025,0.0337,0.128,0.4511,0.5282,0.4004,0.3673,-40.3407,-44.282,-49.7234,2.882,-0.3078,1.681,213.3321,-0.1365,141.4401,-2043.2787,515.3805,420.3608,919.4846,-1401.4524,2390.9338,-67.4169,20829734.3034,20400889.9755,21289794.8449,21311090.2272,20317607.7022,25069216.6202,22507779.3499,22278166.7847,-484949.0652,710667.9538,-17615.8021,-173138.2834,-936799.2631,460249.5905,308806.266,-155080.7418,778.3112,871.881,722.4458,775.792,679.1154,676.5047,821.996,784.1814,835.7022,832.5672,843.1345,737.8488,716.3067,760.571,800.9518,750.8804,1857.6297,1543.246,1589.6172,1471.3276,1378.06,1700.4508,1307.4093,1434.7497,1404.4905,1481.4131,1589.1276,1541.6916,1111.6764,1420.2679,1468.871,1221.8415,194.4802,-189.0659,-191.9797,211.9082,-93.3972,42.3936,185.4505,210.0715,-0.0132,0.0208,-0.0154,0.0037,-0.0219,0.0377,-0.0248,-0.0549,47.4823,43.7569,44.8874,45.8517,45.56,44.3595,43.598,43.528
82,82,53.07689,19.93644,9688.1,327.0,LOT283,0,9.0,44.4696,2.2967,39.0096,50.4603,73.449,1.7295,0.0,1.0132,0.0493,0.0174,0.0829,0.5141,0.5746,0.4548,0.4056,-45.5825,-47.5946,-48.7359,2.7349,-0.5241,3.0181,213.7078,-0.0716,-35.5009,-478.2482,1042.8703,226.086,-145.0665,866.6629,-480.1961,-1297.7643,21538139.6053,20861744.7955,18301326.111,24085489.1725,21871182.3243,21428704.3594,23181341.88,22611370.7698,-1018092.1915,-975233.5154,1097933.4481,-957593.6644,-963586.6986,-228142.5586,-299937.8758,-460782.1348,749.6575,634.5576,794.133,993.3619,764.0572,747.6911,862.3158,674.8151,714.439,736.63,738.031,672.8213,870.1613,679.4535,700.7605,793.9219,1434.0119,1420.7273,1464.0459,1457.5031,1613.3226,1339.3116,1537.0848,1733.1294,1330.6812,1418.1644,1661.8254,1215.3232,1062.2633,1051.9019,1579.4502,1166.4405,-114.8121,70.5805,267.8167,-225.5159,-477.0231,341.1795,-128.1521,-328.7384,-0.0358,-0.0207,-0.0729,-0.0502,0.0242,-0.0229,0.043,0.0779,45.4402,42.9505,45.7414,43.339,44.1442,48.5898,44.2937,44.5004
83,83,53.08801,19.92387,9680.4,327.0,LOT283,0,10.0,44.2124,2.7641,38.2983,49.2342,89.9451,2.279,0.0,0.9958,0.0532,-0.0018,0.1289,0.471,0.6195,0.4166,0.3697,-47.677,-46.7433,-48.2172,3.6868,-0.2698,1.9321,222.7114,-0.2011,-175.8166,313.8048,-551.4748,859.2116,2403.4733,1441.1023,-1568.8114,-1574.6522,21283022.1986,22454764.6988,23268424.2648,23166972.0953,21405899.4494,22778417.4155,23081286.5713,22471939.0155,754521.1159,-170930.6161,-658929.6781,951576.6973,-1472002.3102,-768766.6245,376773.4802,-2794669.1043,841.7735,777.2812,762.771,744.1183,801.9908,918.4329,800.6757,689.111,849.1375,807.2963,840.1905,758.6912,788.8418,631.0044,785.0605,822.6793,1675.7388,1197.953,1474.9945,1260.5273,1282.3669,1525.8319,1448.4135,1326.9488,1208.2225,1691.7686,1592.1783,1479.1181,1394.8163,1431.8905,1562.0409,1573.1272,102.8791,136.276,-64.1104,4.2412,67.2902,128.2764,321.5204,321.7779,-0.0323,0.0287,-0.0341,0.0392,0.0651,0.0173,-0.0216,0.0206,45.1056,41.7529,45.684,45.3176,41.9962,44.8365,45.3853,43.7591
84,84,53.09913,19.9113,9670.9,327.0,LOT283,0,9.0,45.1814,1.7959,39.7357,50.1381,86.8924,2.5613,0.0,0.9953,0.0489,-0.0283,0.1146,0.3704,0.5686,0.4404,0.4039,-43.28,-44.8913,-46.8076,-0.7541,-0.0973,1.0515,223.9607,-0.0127,534.7063,195.5667,2188.3976,-767.0659,-3230.2881,1514.5056,91.9562,647.2413,21367471.641,20014913.9183,24392307.6481,21488316.3981,22532677.7703,23489419.8068,21994781.6422,20830727.5875,-1175341.9042,-260829.0135,-836125.8736,-85680.1091,433209.5322,-18461.9765,172945.6135,-1174749.6464,697.3273,841.0581,716.4638,809.0575,797.0698,1013.6276,928.3721,574.4952,778.2118,766.0888,728.4945,593.7332,711.2064,695.2818,867.1413,616.2068,1265.008,1262.2085,1493.5244,1572.8171,1603.5526,1476.4846,1401.5941,1400.7514,1293.0567,1453.8128,1482.8465,1729.9854,1849.8126,1570.4237,1301.5284,1196.1423,-84.448,-30.9535,259.0599,285.8346,-20.4957,-559.5267,17.2447,317.8257,-0.0368,0.0747,0.0752,0.0328,0.0684,0.0084,0.009,0.0046,43.5081,48.3648,46.3249,43.3558,44.6507,43.0807,44.7658,45.7806
85,85,53.11025,19.89873,9659.7,327.0,LOT283,0,10.0,45.443,2.4602,40.7785,50.7976,84.3016,2.0294,0.0,0.9845,0.0534,0.0184,0.0942,0.3872,0.5832,0.3785,0.4188,-45.9294,-48.1166,-49.9293,0.3293,0.2029,1.0674,221.2816,0.0667,-1808.1049,-14.0519,170.7461,1859.4468,1315.6767,2189.6567,12.7424,459.1754,23709531.3012,23392053.0803,23531046.4424,21499074.6194,19447928.6413,20547862.124,24386566.1521,24143037.641,134581.6613,379615.8569,-1033228.4672,-449311.8062,-128585.45,-74408.4185,-796271.6712,624865.7056,780.8198,755.1227,782.83,1056.9118,832.1923,804.6586,796.08,858.185,668.9564,1013.6281,976.2285,900.7069,731.1423,944.7386,740.7022,900.5921,1457.324,1504.7399,1334.5919,1828.8846,1569.5238,1825.3993,1407.264,1586.4668,1234.475,1748.6123,1423.0551,1213.8899,1627.1419,2034.14,1358.0708,1814.9391,-315.7201,-53.9934,-97.5108,-146.2434,133.0924,-562.2478,262.7237,14.1522,-0.0095,0.0569,-0.0718,0.0495,0.0209,-0.123,0.0625,0.0061,43.609,48.0691,44.9483,44.1462,44.7418,42.0508,44.4838,43.1399
86,86,53.12137,19.88617,9646.9,327.0,LOT283,0,10.0,44.7126,1.8678,39.0336,50.4542,71.5554,2.6956,0.0,1.0302,0.057,-0.0118,0.0493,0.3922,0.5182,0.4211,0.3846,-46.1449,-45.9716,-50.6632,3.3728,0.0782,1.4697,218.2063,0.2117,63.3022,2303.475,-1804.932,886.6191,-1595.952,1651.9493,-1250.3369,887.0077,22999908.8977,23093217.4907,20733901.5696,20534338.2258,21250201.2466,21621999.3335,24707752.9049,21813387.6476,920718.2352,-476296.8386,159152.5923,29694.2012,-1495374.7099,-606529.1984,149279.3607,-510565.879,858.3931,721.7341,689.5921,708.8685,832.9247,777.2286,856.0802,832.3765,857.8353,941.5018,710.4228,684.1488,890.7121,971.2329,767.5255,796.6367,1678.8526,1438.0476,1529.0245,1573.3279,1489.8553,1331.2867,1442.246,1508.6778,1337.6688,1381.2418,1618.9648,1728.3339,1652.1166,1301.7672,1224.9393,1777.7655,-193.3351,89.0571,279.3921,219.1638,-46.7972,46.1794,-107.2509,-46.4682,-0.0437,0.0373,-0.0207,0.036,0.0288,-0.0741,-0.0339,0.0018,47.5882,41.9323,44.8113,47.7367,46.378,47.9192,46.2336,45.4787
87,87,53.13249,19.8736,9632.6,327.0,LOT283,0,10.0,42.2571,3.0007,37.6946,47.1931,98.8082,2.0349,0.0,1.0338,0.052,-0.0155,0.0816,0.3527,0.596,0.3965,0.394,-43.6782,-48.8528,-49.0232,2.0633,-0.3917,1.8106,228.6474,-0.0735,-1138.9305,946.2892,-434.9709,-187.5429,883.9853,-1019.6871,342.2657,948.7499,22304923.963,20833068.8222,20845515.1682,20566193.1558,23265333.3522,22557010.1741,24369880.1446,21501885.3374,-448298.8093,355410.7717,-499832.0996,588383.9335,2587780.0544,426192.0438,1359744.868,-412031.2964,968.1064,917.4151,659.2351,869.5593,959.3745,889.0834,865.1156,950.5112,854.4564,771.6774,691.5213,798.2304,875.4939,613.9544,975.0624,708.4994,1823.5501,1428.9914,1267.6066,1591.2038,1556.6853,1488.1292,1552.0633,1487.3912,1694.1792,1548.467,1548.1415,1744.4345,1448.0813,1093.3526,1556.9632,1212.4749,-193.7941,-366.7769,-161.0698,-78.3969,-5.7984,196.0877,-64.3617,-164.8875,-0.0227,0.0418,0.0337,0.1106,0.0333,-0.0024,-0.0012,0.0299,45.6866,42.977,47.4924,44.4574,41.7591,48.8436,42.1926,41.8536
88,88,53.14361,19.86103,9617.0,327.0,LOT283,0,10.0,45.6837,2.1136,39.9218,51.1347,90.9542,1.5599,0.0,0.9875,0.0383,-0.0163,0.0639,0.3701,0.5396,0.4013,0.3948,-46.9225,-45.0713,-46.9886,2.0216,0.6748,1.8348,216.582,0.0146,126.2773,-190.2325,1587.8377,2702.9904,-421.2975,466.2235,-947.1961,-524.0215,23468356.5854,21571916.6142,22215277.5737,20261771.3708,20719239.8169,23838580.2127,21789454.3582,21642447.3761,-536569.0363,639560.7807,-1044956.4832,-1298181.137,-732482.7748,280602.0855,-707038.9281,589934.9388,784.2477,795.977,728.9243,737.2141,861.0201,1085.9539,905.8669,772.8443,760.7683,789.9018,784.3026,735.7556,624.1198,760.9532,867.9503,759.3234,1404.9289,1358.1997,1333.4244,1562.265,1436.3455,1322.1057,1559.4184,1621.1804,1508.8363,1181.9431,1725.8407,1598.845,1638.3777,1404.1311,1139.0151,1503.4021,138.0084,270.7886,116.7241,-116.5462,-208.5391,10.3253,-153.8578,371.6654,0.0,0.0888,0.0047,-0.0425,-0.1091,0.065,-0.0003,-0.0325,43.5838,45.4759,46.4303,43.0346,43.0328,44.4095,46.5467,45.7561
89,89,53.15473,19.84846,9600.2,327.0,LOT283,0,11.0,44.1248,2.5168,38.9447,48.333,81.6896,2.185,0.0,1.0375,0.0482,-0.0124,0.068,0.4263,0.5156,0.3836,0.4252,-43.9392,-44.8212,-47.7541,-2.165,0.4097,2.2245,222.3996,0.0015,-3569.8065,-515.3733,-1059.6841,3492.5609,1388.3075,2475.6425,-1010.0285,-1013.9557,22015569.6597,21526683.2582,18881013.4289,23363555.1056,22271696.8956,23981713.2772,22332192.2085,20109278.1526,-169712.584,522270.6597,451375.1519,-903460.9975,-365963.3506,2325232.5262,255517.9345,-1086327.6888,751.024,787.0428,939.8661,796.2751,674.7365,749.2759,880.9659,824.9075,894.7362,858.5197,821.1221,812.6353,877.6206,716.8723,666.2791,727.1083,1399.8605,1197.2565,1575.355,1482.0411,1453.3293,1395.1415,1384.2475,1441.5107,1542.0322,1527.7304,1389.1295,1708.2002,1338.5188,1676.4575,1610.226,1444.1945,321.2715,274.4124,372.1352,-185.2946,-207.6162,10.4177,117.4228,356.239,0.0548,0.0115,0.0026,-0.0467,-0.0213,-0.0181,-0.0245,0.0922,44.2997,47.2669,46.0576,44.4769,47.6612,44.2105,41.6028,44.024
