tick,snapshot_idx,snapshot_time,icao24,callsign,origin_country,latitude,longitude,baro_altitude,geo_altitude,velocity,true_track,vertical_rate,on_ground,time_position,last_contact,position_source,is_anomaly,anomaly_kind
55,55,1700000825.0,4ca8e0,RYR3LM,Ireland,52.82322,17.26292,11231.0,11251.3,232.0,240.0,0.0,False,1700000825.0,1700000825.0,0,0,
55,55,1700000825.0,478129,WZZ2BV,Hungary,51.98806,19.85062,10820.2,10848.6,220.0,280.0,0.0,False,1700000825.0,1700000825.0,0,0,
55,55,1700000825.0,4ba8c2,TAR9FX,Turkey,52.19931,20.48031,9523.1,9543.6,245.0,270.0,0.0,False,1700000825.0,1700000825.0,0,0,
55,55,1700000825.0,4cab4c,EZY42AC,United Kingdom,54.28711,20.54469,11821.9,11844.1,238.0,100.0,0.0,False,1700000825.0,1700000825.0,0,0,
56,56,1700000840.0,4ca87b,RYR2KE,Ireland,54.39933,21.53802,10948.5,10967.6,230.0,90.0,0.0,False,1700000840.0,1700000840.0,0,0,
56,56,1700000840.0,471f8b,LOT283,Poland,53.79562,19.08634,9532.2,9548.9,220.0,320.0,0.0,False,1700000840.0,1700000840.0,0,0,
56,56,1700000840.0,3c6589,DLH4ZW,Germany,53.81976,17.56712,11431.2,11457.3,240.0,80.0,0.0,False,1700000840.0,1700000840.0,0,0,
56,56,1700000840.0,4b1805,SWR12X,Switzerland,51.10194,16.99745,10803.6,10832.1,235.0,200.0,0.0,False,1700000840.0,1700000840.0,0,0,
56,56,1700000840.0,440048,BAW893,United Kingdom,58.474766216216224,12.202597329337618,12026.0,12035.3,250.0,60.0,0.0,False,1700000840.0,1700000840.0,0,1,smooth_drift
56,56,1700000840.0,4ac9b0,SAS2HK,Sweden,54.65372,19.55868,10459.5,10483.3,220.0,120.0,0.0,False,1700000840.0,1700000840.0,0,0,
56,56,1700000840.0,3917a3,AFR1219,France,54.03444518253189,9.008771108156408,10973.6,10989.7,225.0,150.0,0.0,False,1700000840.0,1700000840.0,0,1,smooth_drift
56,56,1700000840.0,46b8c1,FIN6KP,Finland,54.44645,20.00888,9994.8,10006.7,215.0,200.0,0.0,False,1700000840.0,1700000840.0,0,0,
56,56,1700000840.0,4ca8e0,RYR3LM,Ireland,52.80756,17.21808,11233.4,11256.0,232.0,240.0,0.0,False,1700000840.0,1700000840.0,0,0,
56,56,1700000840.0,478129,WZZ2BV,Hungary,51.99321,19.80315,10820.5,10850.9,220.0,280.0,0.0,False,1700000840.0,1700000840.0,0,0,
56,56,1700000840.0,4ba8c2,TAR9FX,Turkey,52.1993,20.42639,9516.5,9536.1,245.0,270.0,0.0,False,1700000840.0,1700000840.0,0,0,
56,56,1700000840.0,4cab4c,EZY42AC,United Kingdom,54.28152,20.59885,11819.1,11840.1,238.0,100.0,0.0,False,1700000840.0,1700000840.0,0,0,
57,57,1700000855.0,4ca87b,RYR2KE,Ireland,54.39932,21.59132,10946.8,10972.5,230.0,90.0,0.0,False,1700000855.0,1700000855.0,0,0,
57,57,1700000855.0,471f8b,LOT283,Poland,53.81835,19.05402,9534.6,9555.7,220.0,320.0,0.0,False,1700000855.0,1700000855.0,0,0,
57,57,1700000855.0,3c6589,DLH4ZW,Germany,53.82537,17.62113,11428.1,11454.0,240.0,80.0,0.0,False,1700000855.0,1700000855.0,0,0,
57,57,1700000855.0,4b1805,SWR12X,Switzerland,51.07215,16.98019,10804.8,10826.9,235.0,200.0,0.0,False,1700000855.0,1700000855.0,0,0,
57,57,1700000855.0,440048,BAW893,United Kingdom,58.67989864864866,11.97920888879008,12025.8,12051.1,250.0,60.0,0.0,False,1700000855.0,1700000855.0,0,1,smooth_drift
57,57,1700000855.0,4ac9b0,SAS2HK,Sweden,54.63887,19.60309,10451.7,10467.5,220.0,120.0,0.0,False,1700000855.0,1700000855.0,0,0,
57,57,1700000855.0,3917a3,AFR1219,France,54.19682259650566,8.748496485087772,10972.4,10991.0,225.0,150.0,0.0,False,1700000855.0,1700000855.0,0,1,smooth_drift
57,57,1700000855.0,46b8c1,FIN6KP,Finland,54.4192,19.99183,9990.2,10007.8,215.0,200.0,0.0,False,1700000855.0,1700000855.0,0,0,
57,57,1700000855.0,4ca8e0,RYR3LM,Ireland,52.79191,17.17326,11231.1,11256.2,232.0,240.0,0.0,False,1700000855.0,1700000855.0,0,0,
57,57,1700000855.0,478129,WZZ2BV,Hungary,51.99835,19.75568,10818.9,10841.4,220.0,280.0,0.0,False,1700000855.0,1700000855.0,0,0,
57,57,1700000855.0,4ba8c2,TAR9FX,Turkey,52.19929,20.37246,9518.5,9531.8,245.0,270.0,0.0,False,1700000855.0,1700000855.0,0,0,
57,57,1700000855.0,4cab4c,EZY42AC,United Kingdom,54.27594,20.653,11810.5,11830.7,238.0,100.0,0.0,False,1700000855.0,1700000855.0,0,0,
58,58,1700000870.0,4ca87b,RYR2KE,Ireland,54.39931,21.64462,10947.8,10974.4,230.0,90.0,0.0,False,1700000870.0,1700000870.0,0,0,
58,58,1700000870.0,471f8b,LOT283,Poland,53.84108,19.02169,9533.0,9553.6,220.0,320.0,0.0,False,1700000870.0,1700000870.0,0,0,
58,58,1700000870.0,3c6589,DLH4ZW,Germany,53.83098,17.67516,11426.9,11450.8,240.0,80.0,0.0,False,1700000870.0,1700000870.0,0,0,
58,58,1700000870.0,4b1805,SWR12X,Switzerland,51.04236,16.96295,10804.2,10820.2,235.0,200.0,0.0,False,1700000870.0,1700000870.0,0,0,
58,58,1700000870.0,440048,BAW893,United Kingdom,58.888881081081074,11.750420448242533,12018.3,12040.9,250.0,60.0,0.0,False,1700000870.0,1700000870.0,0,1,smooth_drift
58,58,1700000870.0,4ac9b0,SAS2HK,Sweden,54.62402,19.64748,10447.0,10473.2,220.0,120.0,0.0,False,1700000870.0,1700000870.0,0,0,
58,58,1700000870.0,3917a3,AFR1219,France,54.36300001047943,8.48247186201914,10981.1,11005.8,225.0,150.0,0.0,False,1700000870.0,1700000870.0,0,1,smooth_drift
58,58,1700000870.0,46b8c1,FIN6KP,Finland,54.39194,19.97479,9993.2,10010.6,215.0,200.0,0.0,False,1700000870.0,1700000870.0,0,0,
58,58,1700000870.0,4ca8e0,RYR3LM,Ireland,52.77625,17.12846,11229.3,11251.3,232.0,240.0,0.0,False,1700000870.0,1700000870.0,0,0,
58,58,1700000870.0,478129,WZZ2BV,Hungary,52.00349,19.70821,10826.1,10853.1,220.0,280.0,0.0,False,1700000870.0,1700000870.0,0,0,
58,58,1700000870.0,4ba8c2,TAR9FX,Turkey,52.19927,20.31854,9521.7,9545.4,245.0,270.0,0.0,False,1700000870.0,1700000870.0,0,0,
58,58,1700000870.0,4cab4c,EZY42AC,United Kingdom,54.27035,20.70714,11808.9,11829.6,238.0,100.0,0.0,False,1700000870.0,1700000870.0,0,0,
59,59,1700000885.0,4ca87b,RYR2KE,Ireland,54.3993,21.69791,10954.7,10966.1,230.0,90.0,0.0,False,1700000885.0,1700000885.0,0,0,
59,59,1700000885.0,471f8b,LOT283,Poland,53.86381,18.98934,9532.3,9565.7,220.0,320.0,0.0,False,1700000885.0,1700000885.0,0,0,
59,59,1700000885.0,3c6589,DLH4ZW,Germany,53.83659,17.72919,11417.8,11445.0,240.0,80.0,0.0,False,1700000885.0,1700000885.0,0,0,
59,59,1700000885.0,4b1805,SWR12X,Switzerland,51.01256,16.94571,10799.1,10817.3,235.0,200.0,0.0,False,1700000885.0,1700000885.0,0,0,
59,59,1700000885.0,440048,BAW893,United Kingdom,59.10176351351351,11.51618200769498,12018.6,12045.0,250.0,60.0,0.0,False,1700000885.0,1700000885.0,0,1,smooth_drift
59,59,1700000885.0,4ac9b0,SAS2HK,Sweden,54.60918,19.69186,10440.6,10462.2,220.0,120.0,0.0,False,1700000885.0,1700000885.0,0,0,
59,59,1700000885.0,3917a3,AFR1219,France,54.533027424453216,8.210697238950505,10988.1,11007.0,225.0,150.0,0.0,False,1700000885.0,1700000885.0,0,1,smooth_drift
59,59,1700000885.0,46b8c1,FIN6KP,Finland,54.36468,19.95777,9990.5,10017.3,215.0,200.0,0.0,False,1700000885.0,1700000885.0,0,0,
59,59,1700000885.0,4ca8e0,RYR3LM,Ireland,52.76059,17.08367,11224.2,11243.6,232.0,240.0,0.0,False,1700000885.0,1700000885.0,0,0,
59,59,1700000885.0,478129,WZZ2BV,Hungary,52.00864,19.66073,10821.6,10843.7,220.0,280.0,0.0,False,1700000885.0,1700000885.0,0,0,
59,59,1700000885.0,4ba8c2,TAR9FX,Turkey,52.19926,20.26462,9521.8,9542.3,245.0,270.0,0.0,False,1700000885.0,1700000885.0,0,0,
59,59,1700000885.0,4cab4c,EZY42AC,United Kingdom,54.26476,20.76128,11812.3,11832.7,238.0,100.0,0.0,False,1700000885.0,1700000885.0,0,0,
